seq_len,total,ratio
76,103,26.214
78,110,27.273
79,112,26.786
84,103,18.447
90,112,19.643
93,118,20.339
98,122,19.672
101,130,20.769
106,123,13.821
111,137,18.978
113,148,22.297
117,148,20.946
124,155,20.000
129,167,21.557
134,160,16.250
139,175,20.571
143,182,20.330
145,182,18.681
148,186,19.355
153,176,13.068
154,177,10.734
159,181,12.155
164,185,11.351
167,194,13.402
170,188,7.447
177,193,8.290
182,201,9.453
190,202,5.941
192,222,12.613
195,221,10.860
198,222,9.910
202,222,9.009
203,231,10.390
207,234,11.538
210,241,10.788
215,236,8.898
228,241,5.394
235,248,5.242
240,257,6.615
246,263,6.464
251,273,8.059
258,278,6.115
265,280,5.357
270,291,6.873
273,295,6.441
276,294,4.422
282,300,6.000
286,305,6.230
291,309,5.178
296,314,5.096
301,322,6.522
306,324,4.938
309,334,6.287
314,337,6.825
316,341,6.452
319,342,6.433
327,343,4.665
331,351,5.698
332,357,5.602
338,353,3.116
347,360,3.611
351,374,5.882
358,374,4.278
363,380,4.474
367,393,6.361
368,400,7.000
377,390,3.333
379,402,4.478
381,406,5.419
386,398,2.764
391,409,4.401
395,423,6.619
396,432,7.407
401,425,5.647
406,427,4.684
408,437,6.178
414,428,3.271
419,435,3.678
424,443,4.289
429,446,3.363
434,453,3.974
438,461,4.989
441,461,3.254
444,466,4.292
451,474,4.852
455,482,5.394
463,475,2.526
468,485,3.505
474,492,3.455
476,497,3.421
478,493,2.231
482,496,2.621
489,505,3.168
491,518,4.440
498,511,2.348
501,517,2.708
507,518,2.124
508,527,2.846
513,529,2.457
seq_len,total,ratio
11,11,0.000
16,33,51.515
20,35,42.857
22,41,41.463
24,36,22.222
29,43,30.233
32,47,25.532
38,53,28.302
43,67,35.821
47,68,30.882
52,76,31.579
58,76,14.474
64,88,27.273
68,95,20.000
73,93,21.505
79,94,12.766
84,100,16.000
88,108,18.519
93,108,12.037
96,119,18.487
99,124,18.548
103,122,14.754
104,129,16.279
108,130,16.154
111,133,14.286
118,131,9.160
122,139,12.230
126,146,12.329
129,148,9.459
132,150,10.000
133,149,5.369
138,152,9.211
139,161,11.801
144,165,12.727
146,165,10.303
151,166,9.036
152,173,8.671
153,167,4.790
157,170,7.647
162,176,5.682
166,190,12.105
172,187,7.487
175,192,7.292
176,188,4.255
183,194,5.155
186,201,6.468
187,202,5.941
192,208,6.731
197,212,7.075
203,222,8.559
209,236,11.441
213,247,13.765
219,250,12.400
221,264,15.152
222,257,12.451
227,264,14.015
235,264,10.985
239,265,8.302
245,275,10.909
250,286,12.587
252,292,11.986
259,289,10.381
261,296,10.811
266,297,10.438
271,312,13.141
275,312,10.256
283,317,10.726
288,320,10.000
290,323,8.978
296,324,8.642
300,331,9.366
305,338,9.467
306,338,8.580
308,339,7.670
314,338,6.805
317,343,6.414
322,335,3.582
328,345,4.928
333,354,5.932
338,355,4.789
340,356,3.371
346,360,3.889
351,367,4.087
357,370,2.973
362,373,2.949
370,384,3.646
371,389,3.599
375,399,5.263
381,397,4.030
383,398,3.266
391,404,3.218
398,411,2.920
407,416,2.163
411,427,3.513
422,430,1.628
426,441,2.948
430,442,1.810
435,443,1.806
444,452,1.770
450,464,2.802
453,474,3.376
461,472,2.331
471,479,1.461
476,486,1.646
480,491,2.240
489,498,1.807
492,509,2.947
499,516,3.295
516,516,0.000
seq_len,total,ratio
11,11,0.000
15,31,48.387
18,32,34.375
21,36,36.111
27,37,27.027
32,53,39.623
36,53,32.075
40,67,38.806
43,72,37.500
46,67,29.851
49,73,30.137
53,71,22.535
59,71,16.901
63,78,19.231
68,86,20.930
74,97,23.711
80,111,27.928
83,111,22.523
87,116,23.276
90,114,19.298
95,126,24.603
100,134,23.134
107,127,15.748
108,128,12.500
111,137,17.518
116,143,18.881
119,149,18.792
120,143,11.189
123,146,11.644
126,145,11.034
130,149,11.409
134,153,11.765
139,158,12.025
144,167,13.772
146,176,15.909
153,171,10.526
156,184,14.130
159,181,10.497
163,179,8.939
164,180,7.222
169,192,11.979
173,202,13.861
177,203,12.315
183,201,8.955
188,217,12.442
192,214,10.280
198,220,9.091
199,223,9.417
202,230,11.739
205,227,8.811
206,223,6.278
210,224,6.250
215,235,8.085
224,237,5.485
229,250,8.400
233,253,6.719
242,257,5.837
251,267,5.618
255,270,4.815
263,272,3.309
270,278,2.878
272,290,4.483
279,288,3.125
282,296,4.392
288,301,3.322
294,303,2.970
295,311,3.859
303,313,2.236
309,322,4.037
315,330,4.545
321,337,4.154
326,341,4.399
332,348,4.598
337,362,6.906
341,366,6.284
346,366,5.464
347,367,2.997
353,369,3.523
355,374,4.011
359,382,5.497
364,380,4.211
367,390,5.385
370,394,5.330
378,391,3.325
385,398,3.266
387,410,4.878
392,402,2.239
396,407,2.703
406,414,1.932
408,432,5.093
413,431,4.176
419,442,5.204
422,455,7.033
427,448,4.241
435,452,3.319
437,455,3.516
445,453,1.766
446,460,1.304
454,464,2.155
458,471,2.123
461,475,2.316
469,480,2.292
476,487,1.848
483,493,2.028
485,499,2.405
488,511,4.110
491,507,2.367
497,508,1.378
508,514,1.167
512,523,1.912
seq_len,total,ratio
11,11,0.000
15,21,28.571
19,38,47.368
23,37,32.432
35,39,10.256
39,49,16.327
42,53,16.981
47,62,24.194
50,71,26.761
57,67,14.925
63,73,12.329
65,83,19.277
70,84,16.667
75,93,19.355
77,98,18.367
82,94,12.766
85,102,11.765
87,104,14.423
90,107,14.953
95,105,7.619
96,111,9.009
100,110,9.091
102,119,8.403
108,123,12.195
110,133,15.789
113,129,10.853
115,133,10.526
116,131,7.634
121,140,13.571
122,149,14.765
127,146,13.014
132,149,10.738
138,155,10.968
144,170,15.294
148,174,12.644
154,176,12.500
157,186,13.441
161,189,13.757
166,191,13.089
172,192,10.417
178,194,8.247
182,199,4.020
185,208,9.135
190,208,8.654
192,220,10.909
196,218,9.174
197,217,6.912
201,220,7.273
205,224,8.036
211,234,9.829
215,242,10.331
216,243,9.465
222,235,5.532
224,242,6.198
228,249,8.032
231,252,7.937
235,253,5.138
238,252,3.571
241,254,4.331
243,259,4.633
246,258,4.264
251,269,6.691
256,275,6.909
260,287,9.059
262,291,8.591
269,286,5.944
273,293,6.826
277,303,8.581
280,303,6.601
285,312,8.654
291,313,6.390
294,313,5.112
299,322,7.143
304,324,6.173
308,333,7.508
312,336,7.143
316,344,8.140
320,356,10.112
324,356,8.146
326,356,7.584
330,357,7.563
334,364,7.967
338,372,9.140
343,377,9.019
349,380,8.158
351,394,9.898
357,386,7.513
362,394,7.868
365,397,7.557
370,392,5.612
371,398,5.276
375,408,8.088
377,416,8.894
382,409,6.601
384,417,6.954
391,410,4.146
392,410,3.171
398,417,3.837
399,415,2.169
402,417,3.118
408,425,4.000
413,426,2.817
420,432,2.778
425,442,3.846
428,452,5.088
432,449,3.118
437,450,2.889
440,454,2.423
446,462,3.463
451,468,3.632
454,487,6.571
460,485,5.155
463,489,4.294
465,499,5.411
470,498,5.622
474,504,5.952
477,507,5.325
485,509,4.519
492,511,3.718
494,514,2.140
499,521,4.223
504,535,5.421
506,533,4.315
508,529,3.403
510,534,3.933
516,532,3.008
seq_len,total,ratio
11,11,0.000
14,26,42.308
18,34,47.059
22,50,56.000
28,65,56.923
41,65,36.923
45,72,36.111
48,68,26.471
50,79,32.911
51,71,23.944
55,74,24.324
60,77,22.078
63,87,21.839
71,83,14.458
75,87,10.345
80,98,18.367
83,103,18.447
84,106,17.925
88,107,17.757
92,112,16.071
94,113,11.504
96,119,14.286
97,108,7.407
98,108,6.481
103,119,13.445
107,122,11.475
