seq_len,total,ratio
512,573,10.646
seq_len,total,ratio
11,11,0.000
14,20,30.000
18,29,37.931
19,29,34.483
23,29,20.690
30,46,34.783
35,50,30.000
39,50,22.000
40,50,20.000
45,56,19.643
49,64,23.438
55,64,14.062
62,76,18.421
65,76,14.474
69,90,23.333
70,90,22.222
75,90,16.667
80,91,12.088
85,105,19.048
89,105,15.238
90,105,14.286
95,117,18.803
99,126,21.429
106,126,15.873
111,137,18.978
115,137,16.058
124,154,19.481
130,161,19.255
134,161,16.770
139,174,20.115
144,182,20.879
149,182,18.132
155,194,20.103
158,194,18.557
159,194,18.041
163,194,15.979
169,200,15.500
171,208,17.788
172,208,17.308
177,221,19.910
181,221,18.100
188,223,15.695
193,234,17.521
198,234,15.385
204,241,15.353
214,258,17.054
222,258,13.953
237,276,14.130
246,282,12.766
262,298,12.081
279,315,11.429
287,328,12.500
304,340,10.588
312,348,10.345
329,365,9.863
346,382,9.424
359,395,9.114
376,412,8.738
393,429,8.392
406,446,8.969
423,459,7.843
433,469,7.676
450,486,7.407
467,503,7.157
479,515,6.990
496,532,6.767
513,549,6.557
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,29,41.379
22,29,24.138
26,36,27.778
32,46,30.435
39,46,15.217
41,46,10.870
48,68,29.412
54,71,23.944
57,71,19.718
60,71,15.493
65,78,16.667
67,78,14.103
71,85,16.471
72,85,15.294
77,90,14.444
79,98,19.388
84,98,14.286
90,104,13.462
94,108,12.963
99,113,12.389
104,118,11.864
106,120,11.667
115,133,13.534
122,152,19.737
127,152,16.447
130,152,14.474
133,152,12.500
seq_len,total,ratio
11,11,0.000
14,20,30.000
15,20,25.000
19,30,36.667
20,30,33.333
24,30,20.000
36,40,10.000
42,53,20.755
47,53,11.321
49,53,7.547
55,62,11.290
58,64,9.375
65,74,12.162
71,78,8.974
72,78,7.692
73,78,6.410
78,80,2.500
83,85,2.353
85,87,2.299
90,107,15.888
93,107,13.084
97,109,11.009
102,121,15.702
106,121,12.397
110,121,9.091
112,124,9.677
114,126,9.524
119,145,17.931
123,145,15.172
124,145,14.483
125,145,13.793
130,157,17.197
136,157,13.376
139,157,11.465
144,172,16.279
149,172,13.372
153,173,11.561
161,187,13.904
167,198,15.657
172,198,13.131
177,201,11.940
182,213,14.554
192,226,15.044
196,226,13.274
203,228,10.965
204,229,10.917
209,241,13.278
212,241,12.033
217,257,15.564
221,259,14.672
225,259,13.127
230,259,11.197
233,278,16.187
237,278,14.748
242,289,16.263
247,289,14.533
251,298,15.772
255,298,14.430
260,313,16.933
265,313,15.335
269,324,16.975
272,324,16.049
276,324,14.815
279,331,15.710
281,331,15.106
284,331,14.199
289,340,15.000
292,340,14.118
297,351,15.385
302,367,17.711
308,367,16.076
312,367,14.986
314,374,16.043
315,374,15.775
319,383,16.710
325,383,15.144
327,383,14.621
328,384,14.583
331,387,14.470
333,389,14.396
338,394,14.213
340,396,14.141
344,403,14.640
349,411,15.085
351,411,14.599
353,411,14.112
356,414,14.010
359,417,13.909
362,420,13.810
364,422,13.744
369,435,15.172
372,442,15.837
376,442,14.932
381,454,16.079
383,454,15.639
386,457,15.536
387,457,15.317
390,457,14.661
392,459,14.597
393,460,14.565
398,465,14.409
400,467,14.347
404,474,14.768
411,488,15.779
417,488,14.549
418,488,14.344
419,488,14.139
420,489,14.110
426,498,14.458
433,502,13.745
438,517,15.280
442,518,14.672
446,519,14.066
447,519,13.873
451,529,14.745
456,545,16.330
462,548,15.693
466,556,16.187
472,563,16.163
477,563,15.275
481,569,15.466
485,569,14.763
492,581,15.318
495,581,14.802
499,581,14.114
504,586,13.993
508,590,13.898
510,592,13.851
517,599,13.689
seq_len,total,ratio
11,11,0.000
15,24,37.500
19,24,20.833
24,25,4.000
29,30,3.333
33,37,10.811
37,38,2.632
42,43,2.326
47,54,12.963
51,58,12.069
54,58,6.897
55,59,6.780
60,67,10.448
64,72,11.111
68,84,19.048
73,92,20.652
74,92,19.565
78,95,17.895
83,95,12.632
89,112,20.536
96,119,19.328
104,124,16.129
108,124,12.903
112,127,11.811
113,128,11.719
115,130,11.538
120,142,15.493
121,142,14.789
124,142,12.676
129,144,10.417
132,150,12.000
135,150,10.000
139,154,9.740
143,164,12.805
148,173,14.451
152,174,12.644
155,180,13.889
160,184,13.043
164,192,14.583
172,192,10.417
179,207,13.527
187,216,13.426
190,216,12.037
193,216,10.648
200,220,9.091
204,224,8.929
209,229,8.734
214,234,8.547
218,249,12.450
222,258,13.953
228,258,11.628
231,258,10.465
237,263,9.886
241,273,11.722
242,273,11.355
245,273,10.256
248,282,12.057
252,283,10.954
256,301,14.950
263,308,14.610
265,308,13.961
270,318,15.094
276,318,13.208
285,328,13.110
293,330,11.212
299,348,14.080
304,348,12.644
309,352,12.216
313,359,12.813
319,373,14.477
324,376,13.830
330,384,14.062
335,393,14.758
343,393,12.723
348,412,15.534
354,412,14.078
355,412,13.835
362,429,15.618
368,429,14.219
372,432,13.889
379,432,12.269
384,437,12.128
388,441,12.018
392,456,14.035
397,458,13.319
408,468,12.821
412,468,11.966
417,480,13.125
422,488,13.525
423,488,13.320
429,492,12.805
433,492,11.992
442,504,12.302
448,507,11.637
453,516,12.209
455,516,11.822
456,517,11.799
462,523,11.663
466,530,12.075
471,542,13.100
472,542,12.915
477,542,11.993
478,542,11.808
489,558,12.366
494,558,11.470
495,559,11.449
499,576,13.368
501,576,13.021
503,576,12.674
510,576,11.458
511,577,11.438
seq_len,total,ratio
11,11,0.000
15,23,34.783
19,29,34.483
21,29,27.586
22,29,24.138
28,38,26.316
33,47,29.787
36,47,23.404
39,47,17.021
44,61,27.869
48,65,26.154
52,65,20.000
57,66,13.636
62,71,12.676
