seq_len,total,ratio
11,11,0.000
15,26,42.308
18,28,35.714
24,28,14.286
29,37,21.622
36,44,18.182
37,44,15.909
42,48,12.500
43,48,10.417
47,52,9.615
52,55,5.455
57,71,19.718
62,71,12.676
63,71,11.268
69,81,14.815
73,81,9.877
75,83,9.639
81,100,19.000
84,100,16.000
87,100,13.000
90,111,18.919
93,111,16.216
99,111,10.811
104,112,7.143
106,112,5.357
111,124,10.484
115,127,9.449
120,145,17.241
125,145,13.793
130,153,15.033
138,153,9.804
143,166,13.855
149,166,10.241
153,176,13.068
156,176,11.364
159,176,9.659
162,176,7.955
163,176,7.386
168,192,12.500
172,196,12.245
176,196,10.204
181,211,14.218
186,211,11.848
195,217,10.138
199,225,11.556
204,234,12.821
206,234,11.966
208,234,11.111
217,234,7.265
223,249,10.442
228,249,8.434
235,260,9.615
240,267,10.112
247,267,7.491
248,267,7.116
252,280,10.000
253,280,9.643
261,284,8.099
269,292,7.877
274,307,10.749
281,307,8.469
292,311,6.109
301,320,5.938
305,328,7.012
311,339,8.260
314,339,7.375
319,346,7.803
326,360,9.444
330,360,8.333
335,360,6.944
339,360,5.833
342,363,5.785
349,377,7.427
352,377,6.631
356,377,5.570
361,382,5.497
367,398,7.789
374,402,6.965
379,409,7.335
385,417,7.674
389,417,6.715
395,433,8.776
402,433,7.159
409,443,7.675
419,450,6.889
428,452,5.310
435,459,5.229
446,474,5.907
456,480,5.000
464,501,7.385
467,501,6.786
484,508,4.724
492,516,4.651
499,527,5.313
516,540,4.444
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,29,41.379
22,29,24.138
32,44,27.273
35,44,20.455
37,44,15.909
43,45,4.444
46,48,4.167
51,59,13.559
57,73,21.918
61,73,16.438
65,80,18.750
70,81,13.580
73,86,15.116
75,86,12.791
79,95,16.842
80,95,15.789
84,98,14.286
89,98,9.184
91,98,7.143
96,108,11.111
100,108,7.407
106,130,18.462
109,130,16.154
115,133,13.534
122,133,8.271
124,139,10.791
127,145,12.414
130,152,14.474
134,152,11.842
140,155,9.677
145,164,11.585
149,166,10.241
153,177,13.559
155,177,12.429
156,177,11.864
161,181,11.050
163,181,9.945
166,181,8.287
169,184,8.152
175,193,9.326
184,207,11.111
190,210,9.524
194,210,7.619
199,228,12.719
201,228,11.842
204,228,10.526
207,228,9.211
210,242,13.223
214,242,11.570
219,248,11.694
227,258,12.016
233,258,9.690
237,258,8.140
245,268,8.582
248,268,7.463
253,283,10.601
258,283,8.834
263,283,7.067
268,296,9.459
276,298,7.383
280,299,6.355
287,314,8.599
291,314,7.325
295,314,6.051
299,331,9.668
304,338,10.059
307,338,9.172
312,338,7.692
317,343,7.580
323,358,9.777
328,358,8.380
330,358,7.821
339,376,9.840
345,377,8.488
352,386,8.808
357,386,7.513
361,390,7.436
364,394,7.614
370,402,7.960
376,412,8.738
