seq_len,total,ratio
11,11,0.000
13,24,37.500
17,31,45.161
18,40,45.000
24,34,29.412
28,47,38.298
34,45,24.444
38,62,37.097
39,66,34.848
42,65,33.846
43,66,30.303
44,65,27.692
51,62,14.516
52,69,15.942
59,71,15.493
60,77,16.883
67,78,14.103
71,85,16.471
75,93,19.355
81,97,16.495
85,110,22.727
90,111,18.919
94,121,20.661
95,120,17.500
97,130,23.077
98,118,14.407
106,119,10.924
112,123,8.943
115,136,14.706
120,140,14.286
125,149,16.107
129,153,15.686
135,170,20.588
140,179,21.788
145,183,19.672
153,179,14.525
157,181,12.155
161,181,9.392
162,180,7.778
168,181,7.182
172,193,9.845
176,187,5.882
181,202,9.901
185,202,8.416
191,216,11.574
192,217,9.217
197,220,10.000
199,223,8.969
204,227,10.132
207,237,12.236
213,236,9.746
215,248,11.694
220,240,7.917
225,245,7.755
232,256,9.375
236,266,11.278
241,269,10.409
246,275,10.545
247,281,10.320
249,287,11.498
255,284,9.507
258,286,8.392
261,288,9.028
270,285,4.912
274,288,4.861
276,292,4.795
280,304,7.566
281,303,5.941
287,305,5.902
291,316,7.911
293,327,9.786
296,327,9.174
299,324,6.173
303,337,9.199
305,330,6.364
308,322,3.416
314,334,5.988
319,338,5.621
325,352,7.670
327,354,7.062
333,359,7.242
336,360,6.111
342,367,6.540
344,362,3.591
351,363,3.030
356,373,3.485
359,370,2.162
362,374,2.674
368,385,4.416
372,395,5.823
375,397,5.038
379,401,5.486
381,415,7.229
386,416,7.212
391,420,6.905
396,432,8.333
401,432,7.176
413,432,4.398
419,433,3.233
423,447,5.145
431,441,2.268
435,453,3.753
439,450,2.222
443,459,3.486
451,467,3.426
458,474,3.376
465,475,2.105
470,484,2.479
471,486,2.058
476,487,2.259
479,499,3.808
482,502,3.785
486,497,2.213
489,503,2.386
494,511,3.327
501,515,2.718
504,521,2.879
509,526,3.232
515,532,3.195
seq_len,total,ratio
11,11,0.000
13,23,34.783
17,31,45.161
19,33,33.333
35,37,5.405
38,52,25.000
41,50,16.000
46,56,17.857
50,66,24.242
54,76,27.632
58,73,12.329
64,82,21.951
67,97,27.835
72,87,17.241
77,88,12.500
85,100,15.000
89,107,16.822
96,116,17.241
101,117,11.966
108,124,12.903
110,136,16.176
112,137,16.788
114,131,9.924
118,138,14.493
120,143,12.587
126,144,12.500
131,157,16.561
135,166,18.072
140,165,15.152
142,168,14.286
148,167,11.377
153,181,14.917
158,180,11.667
164,174,5.747
169,187,8.556
174,195,9.744
178,200,10.500
181,211,12.796
184,204,8.333
189,210,10.000
195,224,12.946
199,226,11.947
202,230,11.304
207,236,12.288
212,249,14.056
219,251,12.749
223,252,11.508
231,260,11.154
236,265,10.943
239,276,13.043
242,282,13.121
245,280,12.143
249,285,12.281
251,291,12.371
258,278,7.194
260,289,8.997
263,289,8.304
267,288,6.944
270,297,8.418
274,297,7.744
277,311,10.289
282,305,7.541
285,309,7.443
287,316,7.595
292,315,7.302
294,329,10.030
295,324,7.716
300,316,5.063
305,325,6.154
307,333,6.907
311,327,4.893
316,337,6.231
323,337,3.264
326,341,2.933
331,353,6.232
336,359,5.850
340,358,3.631
348,356,2.247
358,365,1.918
359,378,3.175
363,378,3.439
366,380,2.895
367,381,2.625
371,383,3.133
377,389,2.571
383,401,4.489
389,401,2.993
390,402,1.493
393,408,2.941
397,409,2.934
400,427,5.621
402,417,2.878
