seq_len,total,ratio
11,11,0.000
14,14,0.000
18,27,33.333
23,30,23.333
28,36,22.222
34,37,8.108
38,41,7.317
40,43,6.977
45,51,11.765
47,53,11.321
48,54,11.111
53,71,25.352
57,71,19.718
64,91,29.670
69,97,28.866
72,98,26.531
73,98,25.510
75,98,23.469
79,102,22.549
84,107,21.495
90,121,25.620
95,122,22.131
99,137,27.737
101,137,26.277
107,145,26.207
115,145,20.690
116,146,20.548
118,148,20.270
122,162,24.691
126,162,22.222
130,172,24.419
135,183,26.230
140,191,26.702
148,191,22.513
152,200,24.000
157,201,21.891
161,205,21.463
162,206,21.359
167,227,26.432
171,227,24.670
177,228,22.368
185,243,23.868
194,251,22.709
204,263,22.433
212,275,22.909
217,282,23.050
222,294,24.490
224,294,23.810
231,294,21.429
234,303,22.772
238,312,23.718
240,312,23.077
241,312,22.756
246,315,21.905
252,331,23.867
253,331,23.565
259,331,21.752
264,340,22.353
267,340,21.471
270,347,22.190
271,347,21.902
277,356,22.191
284,369,23.035
292,386,24.352
299,389,23.136
305,400,23.750
308,400,23.000
312,404,22.772
316,405,21.975
323,416,22.356
327,433,24.480
329,433,24.018
332,437,24.027
339,437,22.426
344,446,22.870
350,459,23.747
361,464,22.198
368,473,22.199
372,477,22.013
379,495,23.434
385,495,22.222
388,495,21.616
393,508,22.638
397,508,21.850
406,522,22.222
408,527,22.581
418,538,22.305
430,541,20.518
435,552,21.196
439,558,21.326
451,567,20.459
455,570,20.175
459,577,20.451
463,585,20.855
466,585,20.342
467,586,20.307
469,591,20.643
471,593,20.573
475,597,20.436
482,604,20.199
491,613,19.902
498,627,20.574
503,631,20.285
506,631,19.810
509,634,19.716
510,635,19.685
512,637,19.623
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,32,46.875
19,32,40.625
35,38,7.895
41,53,22.642
43,53,18.868
46,53,13.208
51,73,30.137
52,73,28.767
57,79,27.848
65,79,17.722
69,87,20.690
76,98,22.449
81,103,21.359
83,109,23.853
87,112,22.321
88,113,22.124
92,133,30.827
98,138,28.986
103,138,25.362
105,138,23.913
106,138,23.188
111,143,22.378
114,149,23.490
119,154,22.727
122,157,22.293
128,175,26.857
133,175,24.000
137,183,25.137
141,183,22.951
145,197,26.396
148,197,24.873
153,209,26.794
158,219,27.854
164,219,25.114
167,222,24.775
172,239,28.033
174,239,27.197
181,247,26.721
185,247,25.101
187,249,24.900
190,258,26.357
193,258,25.194
199,271,26.568
202,271,25.461
207,272,23.897
211,292,27.740
216,292,26.027
221,299,26.087
225,299,24.749
229,313,26.837
232,313,25.879
238,333,28.529
243,333,27.027
248,337,26.409
256,345,25.797
262,351,25.356
271,360,24.722
276,365,24.384
281,370,24.054
285,386,26.166
288,386,25.389
289,386,25.130
293,386,24.093
298,394,24.365
301,397,24.181
302,398,24.121
308,418,26.316
311,422,26.303
314,422,25.592
315,423,25.532
319,438,27.169
320,438,26.941
328,438,25.114
334,447,25.280
340,456,25.439
342,464,26.293
345,467,26.124
352,472,25.424
357,477,25.157
367,494,25.709
373,496,24.798
376,509,26.130
379,512,25.977
384,513,25.146
389,522,25.479
394,538,26.766
399,538,25.836
403,545,26.055
411,549,25.137
416,557,25.314
417,557,25.135
419,557,24.776
423,566,25.265
425,566,24.912
426,567,24.868
433,574,24.564
435,581,25.129
440,589,25.297
443,589,24.788
449,598,24.916
450,599,24.875
454,608,25.329
456,608,25.000
460,612,24.837
467,625,25.280
471,633,25.592
476,639,25.509
481,639,24.726
485,643,24.572
490,659,25.645
497,666,25.375
501,666,24.775
503,668,24.701
507,672,24.554
514,684,24.854
seq_len,total,ratio
11,11,0.000
15,27,44.444
19,40,52.500
35,40,12.500
41,57,28.070
46,57,19.298
52,61,14.754
