seq_len,total,ratio
190,216,12.037
195,223,12.556
199,232,14.224
202,243,16.049
205,240,14.167
209,243,13.992
210,251,15.139
214,248,13.710
215,256,14.453
217,252,13.095
224,255,11.373
227,250,8.000
228,255,9.020
232,258,10.078
236,269,11.896
238,272,10.294
242,270,10.000
247,268,7.090
248,269,5.948
253,277,8.664
259,283,8.481
264,293,9.898
268,294,8.163
272,304,9.868
274,306,9.804
278,306,9.150
282,319,11.599
286,319,10.345
291,323,9.907
296,328,9.756
299,336,10.119
305,334,8.683
308,343,9.329
313,349,10.315
318,349,8.309
323,352,8.239
327,363,9.917
331,365,9.041
338,366,7.650
345,382,9.686
355,382,7.068
360,385,6.494
seq_len,total,ratio
11,11,0.000
16,29,44.828
18,35,40.000
19,38,39.474
23,41,41.463
27,46,39.130
43,44,2.273
48,58,17.241
51,65,20.000
52,70,21.429
54,74,21.622
58,72,16.667
61,73,6.849
64,82,12.195
68,77,10.390
71,83,10.843
75,91,17.582
77,104,20.192
78,98,14.286
84,102,17.647
86,112,20.536
92,113,18.584
95,124,21.774
97,123,18.699
100,122,16.393
102,132,20.455
107,129,17.054
109,136,17.647
112,134,14.925
117,138,15.217
122,146,16.438
123,147,13.605
127,153,16.993
130,161,17.391
133,165,18.788
138,156,11.538
140,172,16.860
144,168,14.286
148,176,15.909
152,181,15.470
161,183,12.022
169,186,9.140
174,202,13.861
178,202,11.881
179,211,13.270
183,210,12.857
185,213,11.268
190,223,14.798
195,223,12.556
196,223,10.314
201,231,12.987
205,234,12.393
211,236,10.593
213,249,13.253
217,246,10.976
221,239,6.695
224,256,11.719
228,250,8.800
230,253,7.905
231,257,8.171
232,251,6.375
237,259,8.494
239,267,8.989
242,273,10.623
245,264,6.818
249,269,7.063
254,277,8.303
255,285,8.772
260,292,10.959
264,300,12.000
265,301,10.963
269,314,13.694
270,309,11.650
271,301,8.638
276,312,11.538
280,312,9.615
285,318,10.377
288,327,11.009
295,319,7.524
300,333,9.610
303,335,8.955
306,332,7.530
307,333,6.607
311,339,7.965
316,330,3.636
319,347,7.493
320,345,6.087
322,347,6.628
326,345,4.638
331,348,4.598
336,358,5.587
341,352,3.125
342,358,2.514
347,368,5.707
352,368,4.348
356,384,7.292
359,388,7.216
365,392,6.888
368,399,7.268
371,407,8.108
377,401,5.985
382,403,5.211
389,411,5.353
393,425,6.353
396,420,5.476
398,415,3.373
403,421,4.038
404,420,2.857
408,421,3.088
411,427,2.810
415,429,3.263
417,436,3.899
421,445,5.393
424,457,6.565
429,450,4.667
431,458,5.240
435,459,5.229
437,459,3.922
444,461,3.688
445,470,4.681
452,466,3.004
454,475,3.789
460,473,2.748
467,474,1.477
470,488,3.279
475,487,2.464
481,499,3.607
483,504,3.373
487,503,3.181
490,515,4.660
493,510,2.941
494,509,2.161
499,514,2.724
505,516,2.132
507,531,4.143
509,528,2.841
512,530,2.830
seq_len,total,ratio
11,11,0.000
13,28,46.429
17,29,41.379
23,44,47.727
26,49,22.449
31,59,47.458
34,67,46.269
37,71,42.254
41,74,43.243
45,66,31.818
47,73,28.767
53,73,27.397
59,84,29.762
63,99,36.364
67,101,32.673
70,109,33.945
73,110,32.727
77,108,27.778
81,112,26.786
85,110,22.727
90,122,25.410
95,117,18.803
100,123,18.699
104,131,20.611
107,146,25.342
110,139,18.705
114,137,15.328
119,139,12.950
121,142,12.676
124,144,12.500
127,147,12.925
131,141,7.092
133,147,6.803
136,151,8.609
137,154,9.091
143,154,3.896
145,157,4.459
146,159,6.289
151,159,5.031
152,165,5.455
156,167,6.587
157,174,7.471
160,176,7.955
166,180,7.778
175,183,4.372
180,202,10.891
184,209,11.962
189,214,11.215
195,221,11.765
199,227,11.454
204,229,10.917
205,230,9.565
209,231,9.524
216,235,8.085
222,242,7.851
227,245,7.347
232,250,7.200
236,259,8.880
241,272,11.397
244,276,11.232
248,277,10.469
249,286,11.538
251,277,7.942
255,288,11.458
258,301,13.953
264,300,12.000
269,309,12.621
273,307,11.075
277,323,14.241
282,328,13.720
287,324,11.420
291,329,11.550
296,335,11.642
302,343,11.953
307,355,13.521
314,363,13.499
315,364,12.363
321,366,12.295
328,373,11.796
334,368,9.239
341,374,8.824
343,381,8.399
348,375,7.200
351,386,8.290
356,386,7.772
360,393,8.142
365,395,7.595
366,396,6.566
371,408,9.069
