seq_len,total,ratio
11,11,0.000
14,25,40.000
16,28,35.714
19,39,48.718
24,40,40.000
37,41,9.756
39,54,24.074
43,57,24.561
47,69,31.884
49,72,27.778
52,74,28.378
54,84,32.143
59,80,23.750
60,76,17.105
63,80,18.750
66,81,14.815
69,84,15.476
76,80,5.000
83,92,9.783
88,107,17.757
95,110,10.909
101,114,11.404
102,126,15.873
107,127,14.961
108,131,13.740
114,134,14.925
118,134,9.701
124,139,10.791
130,140,7.143
136,150,9.333
138,157,10.191
144,158,7.595
148,169,11.834
153,173,11.561
163,181,9.945
168,185,9.189
169,191,8.901
170,190,7.368
172,195,8.718
173,190,5.789
177,197,9.137
180,198,7.071
184,200,8.000
185,201,4.975
191,214,10.748
196,218,10.092
200,228,11.404
206,227,9.251
213,237,10.127
216,248,11.290
226,240,5.833
232,248,5.242
242,250,3.200
248,264,4.924
261,266,1.880
273,277,1.444
286,291,1.718
295,302,2.318
304,315,2.857
316,321,1.246
329,333,1.201
340,347,1.441
344,358,2.793
352,363,3.030
360,371,2.156
364,381,3.412
373,384,2.865
380,397,3.526
389,397,0.000
399,406,1.724
410,415,1.205
416,428,2.103
428,432,0.694
441,446,1.121
449,458,0.437
464,466,0.429
472,483,2.277
481,489,0.409
496,498,0.402
508,512,0.586
512,526,1.901
seq_len,total,ratio
11,11,0.000
13,22,31.818
17,31,45.161
19,39,43.590
35,39,10.256
41,48,14.583
47,59,20.339
52,64,18.750
56,78,26.923
61,84,26.190
66,88,22.727
71,88,19.318
76,89,7.865
79,103,20.388
87,97,10.309
88,98,7.143
94,110,14.545
95,111,9.009
103,116,11.207
107,125,14.400
108,126,11.111
112,132,13.636
117,132,10.606
122,139,12.230
127,145,11.034
128,150,12.000
131,150,10.000
135,150,10.000
136,151,5.298
142,154,7.792
143,159,6.289
147,167,11.377
148,166,9.036
154,170,8.235
157,171,6.433
159,175,7.429
162,178,7.303
164,176,3.977
165,180,5.556
170,183,7.104
175,192,8.854
177,205,12.195
179,203,10.345
182,206,11.165
184,211,10.900
185,205,7.805
