seq_len,total,ratio
11,11,0.000
14,21,28.571
18,32,40.625
23,39,41.026
28,51,45.098
34,54,37.037
38,63,39.683
40,75,42.667
45,65,29.231
47,79,36.709
48,72,25.000
53,69,23.188
57,80,28.750
64,86,25.581
69,100,30.000
72,100,26.000
73,98,22.449
75,103,25.243
79,103,22.330
84,110,23.636
90,115,21.739
95,123,22.764
99,135,25.926
101,139,24.460
107,133,19.549
115,135,13.333
116,139,12.950
118,146,16.438
122,146,16.438
126,151,15.894
130,157,17.197
135,165,18.182
140,179,21.229
148,171,13.450
152,178,14.607
157,180,11.111
161,193,15.544
162,186,10.753
167,190,12.105
171,196,12.245
177,192,7.812
185,202,8.416
194,215,9.767
204,217,5.991
212,234,8.974
217,238,8.824
222,253,12.253
224,260,11.923
231,254,9.055
234,268,11.940
238,263,9.125
240,259,6.178
241,264,7.197
246,268,7.836
252,273,7.692
253,280,8.571
259,278,6.835
264,288,8.333
267,304,10.855
270,303,9.901
271,289,4.152
277,298,7.047
284,304,6.579
292,313,6.709
299,324,7.716
305,326,6.442
308,333,6.306
312,331,5.438
316,337,5.935
323,342,5.556
327,362,9.669
329,365,8.767
332,367,8.992
339,362,6.077
344,364,5.495
350,374,6.417
361,374,3.476
368,381,3.412
372,393,4.326
379,394,3.807
385,401,3.990
388,409,4.156
393,413,4.843
397,413,2.421
406,418,2.871
408,433,4.157
418,431,3.016
430,437,1.144
435,444,2.027
439,454,3.304
451,459,1.743
455,470,3.191
459,479,4.175
463,489,5.112
466,483,2.899
467,487,3.491
469,494,4.656
471,494,3.846
475,490,3.061
482,494,1.619
491,499,1.603
498,512,2.734
503,515,2.330
506,524,2.863
509,522,2.107
510,523,1.912
512,524,1.145
seq_len,total,ratio
11,11,0.000
13,23,34.783
17,31,45.161
19,39,43.590
35,36,2.778
41,54,24.074
43,55,14.545
46,63,23.810
51,69,26.087
52,69,20.290
57,75,24.000
65,82,20.732
69,92,23.913
76,93,18.280
81,100,18.000
83,106,18.868
87,104,15.385
88,108,14.815
92,115,20.000
98,117,16.239
103,118,12.712
105,129,16.279
106,127,14.173
111,125,10.400
114,134,13.433
119,128,7.031
122,137,8.029
128,142,9.859
133,154,12.338
137,154,10.390
141,155,7.097
145,163,10.429
148,159,3.774
153,173,10.983
158,175,9.714
164,182,9.890
167,187,9.626
172,189,8.995
174,202,12.871
181,200,9.000
185,198,5.051
187,205,7.317
190,205,6.829
193,210,6.667
199,214,7.009
202,222,8.559
207,222,6.757
211,236,10.169
216,232,6.897
221,248,10.887
225,250,9.600
229,261,11.877
232,257,8.171
238,266,10.526
243,269,9.665
248,279,10.753
256,272,5.882
262,279,5.376
271,280,3.214
276,289,4.498
281,297,5.051
285,298,4.362
288,313,7.348
289,305,3.279
293,307,3.909
298,308,2.922
301,315,4.127
302,318,3.145
308,320,3.750
311,335,6.866
314,336,5.952
315,332,3.614
319,338,5.621
320,339,4.720
328,339,3.245
334,349,4.011
340,354,3.955
342,370,7.027
345,369,6.233
352,374,5.882
357,375,4.800
367,382,3.665
373,386,3.109
376,395,4.557
379,404,5.693
384,399,3.759
389,409,4.645
394,414,4.831
399,426,6.338
403,439,7.973
411,435,5.287
416,440,5.455
417,441,3.175
419,440,2.727
423,446,4.709
425,452,5.088
426,445,3.146
433,441,1.814
435,453,3.091
440,460,4.348
443,464,3.879
449,470,4.468
450,477,4.612
454,478,4.184
456,479,3.967
460,474,2.532
467,476,1.681
471,490,3.469
476,490,2.857
481,499,3.407
485,497,2.414
490,505,2.970
497,512,2.930
501,513,2.339
503,525,3.048
507,525,3.048
514,527,2.467
seq_len,total,ratio
11,11,0.000
15,24,37.500
19,40,50.000
35,36,2.778
41,50,18.000
46,57,19.298
52,67,22.388
54,80,28.750
57,74,20.270
61,80,23.750
67,85,21.176
69,96,25.000
77,89,13.483
84,102,17.647
89,106,16.038
90,111,14.414
seq_len,total,ratio
11,11,0.000
13,22,31.818
17,27,37.037
22,42,47.619
27,46,39.130
29,55,41.818
30,50,32.000
37,49,24.490
42,62,32.258
45,69,33.333
48,77,35.065
54,77,29.870
59,93,36.559
60,93,30.108
64,99,34.343
68,104,34.615
74,108,31.481
77,118,32.203
80,116,30.172
82,118,27.966
86,117,24.786
88,120,25.000
90,122,23.770
96,121,19.835
100,125,19.200
103,124,12.903
104,124,12.903
107,127,14.173
108,124,10.484
113,134,15.672
117,137,13.139
121,148,18.243
125,155,18.710
130,158,17.722
131,159,15.094
134,161,16.149
135,167,16.766
136,165,15.152
138,159,11.321
140,167,13.772
145,169,14.201
148,179,16.760
151,181,16.022
155,185,15.676
163,179,8.939
164,193,12.953
168,191,11.518
169,188,7.447
174,190,8.421
177,206,13.107
182,203,10.345
187,208,10.096
191,218,12.385
199,232,14.224
201,236,13.136
208,232,10.345
209,233,8.584
213,246,13.008
218,246,11.382
223,249,10.442
225,251,8.765
227,253,8.696
229,263,11.787
232,261,9.195
237,259,7.722
242,269,10.037
244,279,11.470
247,277,9.747
250,282,10.638
253,278,7.194
257,277,6.859
260,282,6.738
263,280,5.000
266,282,4.965
271,283,4.240
276,296,6.757
279,299,6.020
285,310,8.065
290,317,7.886
295,312,5.449
299,331,9.366
312,325,4.000
318,334,4.790
334,335,0.299
346,349,0.860
357,361,1.108
359,374,0.000
366,374,2.139
383,383,0.000
386,406,3.941
391,400,2.250
396,411,3.650
405,418,2.392
407,419,2.148
413,427,3.279
418,436,3.670
421,440,4.091
425,445,4.494
432,447,3.132
438,451,2.882
440,460,3.696
446,462,3.463
453,463,2.160
462,473,2.114
467,482,2.697
471,482,2.075
476,482,1.245
483,498,3.012
488,503,2.982
491,508,2.756
497,509,2.358
503,516,2.519
509,521,1.536
516,527,2.087
seq_len,total,ratio
11,11,0.000
16,31,48.387
18,36,41.667
23,38,39.474
27,46,41.304
31,51,37.255
36,58,37.931
38,69,42.029
45,60,25.000
49,62,17.742
53,75,29.333
58,78,24.359
61,88,28.409
66,77,14.286
69,87,17.241
75,87,13.793
76,94,15.957
78,102,21.569
81,100,16.000
86,104,17.308
91,110,17.273
92,117,17.094
97,125,22.400
102,126,18.254
107,126,15.079
111,129,13.953
119,135,11.852
123,148,16.216
127,150,14.000
132,143,6.294
135,144,5.556
137,156,9.615
144,153,5.882
145,161,8.075
147,167,10.778
149,166,8.434
155,167,7.186
161,181,11.050
166,185,10.270
169,190,8.947
174,192,7.812
180,197,8.629
185,208,11.058
190,214,11.215
195,225,12.889
199,226,11.947
205,232,11.638
209,242,13.223
214,247,13.360
217,263,16.730
222,249,10.843
227,255,10.588
231,265,12.453
234,265,10.566
237,266,9.774
247,264,6.439
249,276,9.058
256,275,6.909
259,284,8.099
262,284,7.394
263,290,7.931
265,290,7.931
266,292,7.534
271,294,7.823
276,308,10.065
281,310,9.355
282,315,8.889
289,317,8.833
290,318,7.862
294,322,8.385
302,323,6.502
304,326,4.601
308,324,3.086
313,333,5.706
319,337,3.264
325,341,4.692
331,347,4.611
335,354,4.520
339,355,4.225
340,357,3.922
345,365,5.479
348,375,6.400
350,369,4.336
355,378,6.085
360,381,5.249
363,382,4.188
368,380,3.158
373,390,4.359
378,404,5.941
382,403,4.715
387,399,3.008
392,410,4.390
396,413,3.390
398,416,2.885
402,414,2.657
406,418,2.632
410,429,4.429
413,431,3.480
419,437,3.890
424,438,3.196
428,449,4.677
435,454,3.524
440,456,3.289
443,454,1.542
449,462,2.814
452,468,2.991
457,469,2.559
464,481,3.534
468,490,4.490
471,494,3.644
474,494,3.846
479,503,4.771
483,506,4.348
488,514,4.864
490,511,3.327
494,512,3.320
497,517,3.482
499,521,3.647
504,516,2.326
506,517,1.547
510,527,3.036
518,527,0.569
seq_len,total,ratio
11,11,0.000
14,25,40.000
18,35,48.571
20,37,37.838
23,43,41.860
26,51,43.137
30,46,32.609
34,45,24.444
39,59,33.898
43,67,35.821
45,74,33.784
47,79,36.709
50,69,26.087
56,75,25.333
57,76,19.737
61,82,25.610
66,95,30.526
69,96,27.083
72,110,33.636
77,112,31.250
78,120,31.667
83,120,29.167
87,121,28.099
92,127,27.559
95,143,32.867
96,136,25.735
101,142,28.873
105,158,32.278
110,144,22.917
116,155,25.161
122,158,22.785
125,166,24.096
129,165,21.818
130,166,19.880
138,169,18.343
145,173,16.185
150,190,21.053
157,197,20.305
158,206,21.359
159,198,15.657
165,209,21.053
171,219,21.918
175,234,24.786
176,232,22.845
180,236,23.729
184,244,24.590
188,246,23.577
191,257,24.903
196,261,24.904
201,261,22.989
202,262,19.847
204,264,21.212
208,267,22.097
216,267,19.101
219,280,20.714
223,275,18.909
229,275,16.727
235,285,17.544
242,287,15.679
243,293,15.358
246,301,16.944
252,294,14.286
255,307,16.612
258,312,16.667
264,312,15.385
269,313,13.099
275,325,15.385
280,325,13.538
281,326,12.883
286,325,11.385
288,332,12.048
293,327,10.398
297,328,9.451
304,332,8.434
309,343,9.621
311,343,8.163
313,339,6.490
318,345,7.826
319,353,7.932
321,359,9.471
325,354,7.910
327,355,7.042
330,353,5.666
335,356,5.618
339,363,6.612
342,366,4.098
347,374,7.219
351,386,8.808
352,387,7.494
358,391,8.184
364,388,6.186
368,398,7.538
369,406,8.128
372,407,8.108
374,409,7.579
375,404,5.693
379,406,5.911
381,406,5.419
386,418,7.656
390,418,5.981
391,418,5.742
396,418,5.263
401,427,6.089
407,428,4.907
411,441,6.576
414,441,5.669
418,440,4.773
422,452,6.637
429,457,6.127
435,464,6.250
440,468,5.983
445,480,7.292
448,487,7.598
453,484,6.405
459,485,5.361
464,500,7.200
467,501,6.587
471,505,6.733
473,517,8.124
477,514,7.198
479,525,7.619
481,518,6.564
485,521,6.526
491,518,5.212
497,529,6.049
498,537,6.518
503,536,5.970
506,537,5.587
508,546,6.410
509,537,4.097
515,540,4.630
seq_len,total,ratio
11,11,0.000
15,32,50.000
17,36,44.444
21,36,38.889
26,43,39.535
28,50,38.000
31,54,31.481
35,57,38.596
39,59,33.898
40,60,28.333
44,61,27.869
45,62,20.968
46,62,17.742
49,70,24.286
53,68,22.059
59,71,15.493
65,77,14.286
69,83,16.867
73,94,22.340
78,105,25.714
