seq_len,total,ratio
285,330,13.636
289,336,13.988
291,339,14.159
295,304,2.961
304,321,5.296
312,334,6.587
317,340,6.765
320,343,6.706
322,345,6.667
327,358,8.659
330,367,10.082
334,382,12.565
338,397,14.861
344,415,17.108
348,358,2.793
354,374,5.348
359,379,5.277
363,383,5.222
365,385,5.195
373,401,6.983
380,414,8.213
385,428,10.047
388,432,10.185
392,440,10.909
399,452,11.726
400,453,11.700
401,454,11.674
407,474,14.135
408,475,14.105
410,410,0.000
412,412,0.000
413,413,0.000
414,414,0.000
415,415,0.000
419,422,0.711
423,432,2.083
427,444,3.829
436,467,6.638
440,476,7.563
442,478,7.531
446,489,8.793
448,491,8.758
453,508,10.827
454,509,10.806
458,516,11.240
465,532,12.594
467,534,12.547
475,482,1.452
482,497,3.018
489,514,4.864
493,521,5.374
498,527,5.503
505,541,6.654
516,555,7.027
seq_len,total,ratio
11,11,0.000
13,14,7.143
16,20,20.000
19,28,32.143
21,30,30.000
35,50,30.000
38,53,28.302
41,48,14.583
47,66,28.788
48,67,28.358
51,70,27.143
55,84,34.524
60,98,38.776
64,78,17.949
68,83,18.072
69,84,17.857
71,86,17.442
73,90,18.889
78,105,25.714
82,118,30.508
88,132,33.333
92,93,1.075
97,114,14.912
98,115,14.783
101,123,17.886
102,124,17.742
108,139,22.302
113,157,28.025
115,116,0.862
117,119,1.681
123,133,7.519
128,138,7.246
133,155,14.194
139,164,15.244
seq_len,total,ratio
11,11,0.000
13,14,7.143
17,28,39.286
19,30,36.667
24,43,44.186
26,45,42.222
31,59,47.458
38,80,52.500
46,100,54.000
49,49,0.000
54,63,14.286
58,69,15.942
61,72,15.278
64,79,18.987
70,100,30.000
71,101,29.703
72,102,29.412
79,117,32.479
82,120,31.667
85,87,2.299
90,96,6.250
95,109,12.844
99,125,20.800
100,126,20.635
104,147,29.252
108,162,33.333
114,128,10.938
119,146,18.493
125,153,18.301
131,166,21.084
136,182,25.275
141,194,27.320
145,152,4.605
148,161,8.075
153,177,13.559
159,196,18.878
165,202,18.317
166,203,18.227
167,204,18.137
171,213,19.718
174,174,0.000
175,175,0.000
176,176,0.000
180,185,2.703
182,187,2.674
185,190,2.632
188,195,3.590
193,205,5.854
197,219,10.046
200,227,11.894
206,243,15.226
215,261,17.625
223,274,18.613
229,291,21.306
234,246,4.878
236,248,4.839
241,263,8.365
246,277,11.191
251,292,14.041
254,298,14.765
257,302,14.901
262,262,0.000
265,270,1.852
269,279,3.584
273,285,4.211
274,286,4.196
275,287,4.181
279,305,8.525
281,307,8.469
287,319,10.031
290,322,9.938
295,341,13.490
301,359,16.156
306,369,17.073
311,374,16.845
316,318,0.629
321,323,0.619
325,332,2.108
326,333,2.102
328,335,2.090
331,339,2.360
335,346,3.179
340,364,6.593
344,375,8.267
347,380,8.684
357,397,10.076
362,409,11.491
364,412,11.650
370,434,14.747
376,451,16.630
381,388,1.804
385,392,1.786
386,393,1.781
391,409,4.401
398,427,6.792
404,443,8.804
405,444,8.784
408,456,10.526
412,473,12.896
415,483,14.079
419,495,15.354
426,515,17.282
431,433,0.462
435,450,3.333
440,471,6.582
444,481,7.692
449,497,9.658
453,502,9.761
455,504,9.722
462,521,11.324
464,523,11.281
468,532,12.030
471,536,12.127
478,549,12.933
485,560,13.393
489,576,15.104
494,508,2.756
500,530,5.660
505,547,7.678
507,550,7.818
509,555,8.288
513,559,8.229
seq_len,total,ratio
11,11,0.000
15,23,34.783
19,35,45.714
20,36,44.444
23,39,41.026
30,51,41.176
38,65,41.538
42,44,4.545
45,49,8.163
49,62,20.968
53,70,24.286
58,84,30.952
60,86,30.233
61,61,0.000
66,78,15.385
71,86,17.442
76,98,22.449
80,116,31.034
84,130,35.385
88,95,7.368
93,106,12.264
98,123,20.325
105,133,21.053
107,135,20.741
115,148,22.297
117,150,22.000
123,132,6.818
125,134,6.716
127,136,6.618
131,145,9.655
133,147,9.524
