seq_len,total,ratio
11,11,0.000
13,28,46.429
16,28,39.286
20,29,31.034
35,37,5.405
38,47,14.894
41,57,24.561
42,52,11.538
47,59,20.339
51,70,25.714
57,73,21.918
64,80,17.500
68,83,16.867
74,89,16.854
79,101,21.782
83,101,13.861
89,102,11.765
94,112,16.071
101,120,15.833
110,124,11.290
117,129,9.302
123,145,15.172
126,147,13.605
133,152,12.500
139,156,10.897
145,168,12.500
147,170,12.353
150,175,13.143
151,167,7.186
152,167,6.587
156,172,9.302
160,183,12.568
162,189,12.698
163,192,13.021
166,192,12.500
172,189,8.995
177,199,11.055
182,215,15.349
187,216,13.426
188,216,9.259
193,216,9.722
200,222,9.910
205,236,13.136
211,243,13.169
215,257,15.953
221,257,14.008
226,272,16.912
231,278,15.468
236,274,13.869
241,277,12.996
247,288,13.889
252,295,14.576
259,297,12.795
260,298,11.745
265,310,14.516
269,312,13.462
273,320,14.688
274,329,15.805
277,330,15.758
284,338,15.680
288,338,14.793
293,342,14.327
296,350,15.143
300,356,15.449
303,361,14.958
305,349,11.461
308,358,13.687
312,359,12.813
317,355,10.141
323,361,10.526
326,369,11.111
331,367,9.809
335,368,8.967
336,377,9.814
340,382,10.733
344,376,8.245
346,377,7.162
354,373,5.094
357,381,5.249
358,380,4.474
363,387,5.943
369,392,5.612
375,403,6.948
378,414,7.971
382,416,7.933
386,412,6.311
391,419,6.683
396,428,7.243
398,421,4.751
399,428,6.075
403,436,7.339
407,430,5.349
412,442,6.561
413,439,5.239
419,438,3.881
424,439,3.417
426,444,2.928
435,449,3.118
442,453,2.428
446,463,3.672
457,465,1.720
462,483,3.934
464,484,3.306
477,481,0.000
487,494,0.000
493,507,1.972
497,510,2.353
504,515,2.136
510,521,1.919
515,525,0.762
seq_len,total,ratio
11,11,0.000
13,23,34.783
17,31,45.161
18,40,45.000
24,32,25.000
28,39,28.205
34,41,17.073
37,52,25.000
42,50,16.000
44,65,27.692
45,56,12.500
49,63,22.222
53,72,26.389
55,86,33.721
57,77,22.078
62,75,17.333
64,85,21.176
69,89,22.472
72,98,24.490
76,91,16.484
79,95,13.684
81,104,19.231
83,98,11.224
89,102,12.745
92,115,19.130
93,121,19.835
94,114,14.912
96,116,14.655
101,116,12.931
105,122,12.295
110,128,14.062
115,134,14.179
120,145,17.241
124,145,13.793
128,154,16.234
129,147,10.204
131,150,11.333
136,158,13.924
138,160,10.625
139,159,10.692
141,161,9.317
144,167,13.174
151,166,9.036
156,175,10.857
161,181,11.050
165,192,13.542
168,189,9.524
170,201,13.433
174,200,12.500
181,196,7.653
185,212,11.321
188,211,9.953
192,205,5.366
194,209,6.220
199,215,7.442
201,231,11.688
205,220,6.818
212,233,9.013
215,240,9.167
218,234,5.556
222,236,5.932
224,243,6.996
228,248,7.661
229,250,6.400
230,245,4.898
234,252,6.746
239,258,7.364
241,267,8.240
245,267,7.865
250,272,8.088
252,274,6.934
255,286,10.140
259,285,8.772
261,278,5.396
265,287,7.666
269,291,7.560
270,292,5.822
274,299,8.361
278,305,7.869
279,308,8.442
283,310,8.710
287,316,9.177
291,318,8.491
294,329,10.334
299,340,12.059
304,340,10.000
308,345,10.435
309,349,10.315
312,355,11.831
317,358,11.453
322,370,12.973
324,372,12.097
328,380,13.421
332,376,11.702
336,378,11.111
341,392,13.010
348,392,11.224
349,393,9.924
354,405,12.099
355,393,8.397
360,406,11.084
362,415,12.048
365,410,10.488
369,403,7.444
371,411,9.002
373,404,6.436
378,407,7.125
382,417,8.393
386,424,8.962
389,437,10.755
394,430,8.372
399,441,9.524
402,449,9.577
406,445,8.764
412,446,7.623
418,448,6.696
421,460,8.261
423,462,8.009
428,468,8.333
433,471,8.068
437,475,8.000
444,486,8.642
446,492,8.333
451,494,8.300
452,487,6.160
454,500,8.600
456,501,8.184
460,497,7.445
463,512,9.375
467,505,7.525
468,506,6.522
473,519,8.671
480,519,7.514
487,521,6.526
494,527,6.262
499,541,7.763
502,546,7.875
505,542,6.273
510,556,8.273
516,564,8.511
seq_len,total,ratio
11,11,0.000
14,21,28.571
19,32,40.625
23,43,44.186
36,38,5.263
42,51,9.804
47,58,15.517
56,62,9.677
58,73,15.068
62,70,11.429
66,83,16.867
69,81,13.580
72,87,13.793
76,94,17.021
79,100,19.000
84,98,14.286
87,112,21.429
92,113,18.584
97,124,21.774
102,127,18.110
108,125,13.600
111,141,19.858
116,137,12.409
121,145,16.552
124,148,14.189
128,150,14.000
133,154,13.636
140,157,10.828
141,158,7.595
148,165,10.303
152,175,12.571
157,179,12.291
163,191,14.136
165,197,15.228
167,185,8.108
171,196,12.755
175,203,13.793
178,218,17.431
183,204,9.314
188,207,9.179
194,223,13.004
198,230,13.478
200,239,15.063
204,234,12.393
212,227,6.167
217,233,4.721
224,232,3.017
227,244,6.557
234,241,2.905
236,254,5.118
240,251,4.382
245,257,3.891
250,259,3.475
252,272,6.618
257,274,6.204
261,283,7.774
265,294,9.524
268,295,7.797
269,298,8.389
271,290,5.517
274,298,7.383
279,295,5.424
281,303,6.271
285,299,4.013
287,300,2.667
291,302,3.642
293,317,6.309
300,309,2.913
302,317,2.839
311,321,3.115
316,335,4.776
321,336,4.464
325,348,6.609
327,351,5.983
331,355,6.479
335,361,6.925
339,370,8.378
344,377,8.753
352,377,6.631
361,377,4.244
364,388,5.928
373,383,2.611
375,400,5.000
380,397,4.282
383,410,5.854
386,404,2.970
394,405,2.716
395,412,2.913
401,410,1.951
411,425,3.294
416,427,2.576
417,431,0.928
419,432,2.083
425,437,2.746
429,450,4.444
432,453,3.753
436,454,3.524
441,460,4.130
443,463,3.024
450,462,2.597
454,473,2.960
461,474,2.743
466,481,3.119
472,482,2.075
477,488,2.254
480,501,3.992
485,494,1.822
488,504,2.183
489,503,2.187
492,508,2.756
495,508,2.362
499,508,1.772
503,521,3.455
506,535,5.047
511,526,2.852
seq_len,total,ratio
11,11,0.000
13,23,34.783
17,29,41.379
18,38,42.105
24,32,25.000
28,45,35.556
34,43,20.930
37,56,30.357
42,54,22.222
44,68,30.882
45,68,27.941
46,58,6.897
49,68,25.000
50,67,17.910
55,68,14.706
60,69,13.043
64,77,16.883
68,79,10.127
71,84,13.095
77,91,15.385
79,93,12.903
83,103,19.417
87,107,18.692
91,113,19.469
93,123,21.951
97,115,13.913
98,122,16.393
103,127,18.898
109,129,15.504
115,144,20.139
120,148,18.919
128,151,15.232
131,164,19.512
135,160,14.375
144,159,9.434
150,164,8.537
154,181,14.365
156,182,12.637
158,179,10.615
162,190,14.737
163,199,16.583
165,190,11.053
170,198,14.141
175,205,14.146
180,200,10.000
185,210,10.476
192,210,8.095
194,217,8.295
197,216,6.481
203,215,5.581
204,228,8.772
210,230,8.696
219,237,7.595
226,245,7.755
229,246,4.878
234,254,7.480
235,257,7.393
237,252,4.365
243,252,3.571
245,266,5.639
254,267,4.869
258,277,6.859
259,283,5.300
262,285,6.667
268,286,6.294
271,300,9.333
275,296,6.757
283,302,6.291
287,307,6.189
293,313,6.390
