seq_len,total,ratio
11,11,0.000
13,16,18.750
16,24,33.333
20,34,41.176
35,37,5.405
38,40,5.000
41,46,10.870
42,46,8.696
47,64,26.562
51,64,20.312
57,65,12.308
64,68,5.882
68,75,9.333
74,78,5.128
79,91,13.187
83,91,8.791
89,93,4.301
94,105,10.476
101,119,15.126
110,126,12.698
117,126,7.143
123,146,15.753
126,146,13.699
133,150,11.333
139,153,9.150
145,153,5.229
147,158,6.962
150,165,9.091
151,165,8.485
152,166,8.434
156,180,13.333
160,180,11.111
162,180,10.000
163,180,9.444
166,180,7.778
172,194,11.340
177,195,9.231
182,217,16.129
187,217,13.825
188,217,13.364
193,224,13.839
200,229,12.664
205,241,14.938
211,246,14.228
215,254,15.354
221,256,13.672
226,265,14.717
231,265,12.830
236,267,11.610
241,283,14.841
247,283,12.721
252,283,10.954
259,306,15.359
260,306,15.033
265,306,13.399
269,306,12.092
273,310,11.935
274,311,11.897
277,321,13.707
284,334,14.970
288,342,15.789
293,342,14.327
296,347,14.697
300,355,15.493
303,355,14.648
305,355,14.085
308,358,13.966
312,363,14.050
317,368,13.859
323,374,13.636
326,384,15.104
331,390,15.128
335,390,14.103
336,390,13.846
340,404,15.842
344,405,15.062
346,405,14.568
354,415,14.699
357,415,13.976
358,416,13.942
363,430,15.581
369,433,14.781
375,445,15.730
378,445,15.056
382,457,16.411
386,460,16.087
391,460,15.000
396,461,14.100
398,463,14.039
399,464,14.009
403,485,16.907
407,488,16.598
412,489,15.746
413,489,15.542
419,494,15.182
424,496,14.516
426,498,14.458
435,518,16.023
442,518,14.672
446,527,15.370
457,538,15.056
462,546,15.385
464,546,15.018
477,554,13.899
487,564,13.652
493,570,13.509
497,578,14.014
504,592,14.865
510,592,13.851
515,593,13.153
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,29,41.379
18,29,37.931
24,29,17.241
28,30,6.667
34,45,24.444
37,45,17.778
42,48,12.500
44,50,12.000
45,50,10.000
49,54,9.259
53,58,8.621
55,66,16.667
57,66,13.636
62,79,21.519
64,79,18.987
69,79,12.658
72,79,8.861
76,94,19.149
79,94,15.957
81,94,13.830
83,94,11.702
89,107,16.822
92,112,17.857
93,112,16.964
94,112,16.071
96,112,14.286
101,117,13.675
105,121,13.223
110,139,20.863
115,139,17.266
120,145,17.241
124,145,14.483
128,146,12.329
129,147,12.245
131,152,13.816
136,164,17.073
138,164,15.854
139,164,15.244
141,164,14.024
144,167,13.772
151,174,13.218
156,189,17.460
161,189,14.815
165,196,15.816
168,196,14.286
170,196,13.265
174,212,17.925
181,212,14.623
185,212,12.736
188,221,14.932
192,221,13.122
