seq_len,total,ratio
475,695,31.655
482,702,31.339
498,718,30.641
502,722,30.471
511,739,30.853
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,30,43.333
22,30,26.667
25,41,39.024
31,47,34.043
35,56,37.500
40,70,42.857
46,70,34.286
51,81,37.037
57,92,38.043
62,92,32.609
70,97,27.835
73,100,27.000
79,119,33.613
80,119,32.773
83,119,30.252
88,129,31.783
92,133,30.827
97,133,27.068
107,150,28.667
113,150,24.667
115,156,26.282
123,176,30.114
128,185,30.811
133,185,28.108
138,194,28.866
147,211,30.332
148,211,29.858
152,225,32.444
154,225,31.556
159,225,29.333
163,227,28.194
165,239,30.962
169,239,29.289
175,250,30.000
177,250,29.200
183,256,28.516
184,257,28.405
189,262,27.863
193,274,29.562
201,279,27.957
206,297,30.640
209,307,31.922
211,307,31.270
215,316,31.962
221,323,31.579
223,325,31.385
230,345,33.333
234,345,32.174
238,345,31.014
243,357,31.933
249,367,32.153
254,377,32.626
259,391,33.760
267,391,31.714
272,396,31.313
277,408,32.108
280,411,31.873
289,428,32.477
292,428,31.776
295,431,31.555
300,443,32.280
306,450,32.000
317,464,31.681
327,474,31.013
344,491,29.939
356,509,30.059
373,520,28.269
379,526,27.947
396,543,27.072
406,553,26.582
423,570,25.789
440,587,25.043
457,604,24.338
474,621,23.671
491,638,23.041
508,655,22.443
517,664,22.139
seq_len,total,ratio
11,11,0.000
13,16,18.750
17,32,46.875
18,32,43.750
24,32,25.000
28,40,30.000
35,52,32.692
39,60,35.000
43,60,28.333
48,68,29.412
51,71,28.169
56,76,26.316
59,92,35.870
65,94,30.851
71,106,33.019
74,107,30.841
79,124,36.290
85,124,31.452
89,138,35.507
93,145,35.862
97,145,33.103
101,155,34.839
103,155,33.548
104,155,32.903
106,155,31.613
107,156,31.410
111,167,33.533
116,178,34.831
123,191,35.602
128,198,35.354
133,198,32.828
136,198,31.313
139,204,31.863
144,217,33.641
146,217,32.719
147,218,32.569
151,237,36.287
152,237,35.865
159,237,32.911
161,237,32.068
164,237,30.802
169,249,32.129
173,249,30.522
176,257,31.518
180,265,32.075
182,265,31.321
186,278,33.094
187,278,32.734
192,288,33.333
196,297,34.007
200,297,32.660
206,312,33.974
212,320,33.750
215,320,32.812
220,337,34.718
221,337,34.421
223,337,33.828
227,337,32.641
230,339,32.153
234,343,31.778
236,345,31.594
237,346,31.503
239,348,31.322
246,362,32.044
248,362,31.492
250,362,30.939
254,366,30.601
261,373,30.027
264,376,29.787
268,396,32.323
273,396,31.061
277,406,31.773
283,424,33.255
289,424,31.840
293,428,31.542
296,441,32.880
300,441,31.973
306,452,32.301
310,454,31.718
312,456,31.579
318,471,32.484
323,471,31.423
328,480,31.667
331,490,32.449
334,490,31.837
339,495,31.515
344,500,31.200
345,501,31.138
349,505,30.891
355,522,31.992
361,522,30.843
367,528,30.492
371,532,30.263
375,544,31.066
380,545,30.275
386,551,29.946
392,557,29.623
396,567,30.159
403,578,30.277
404,578,30.104
413,584,29.281
417,598,30.268
420,598,29.766
425,610,30.328
430,615,30.081
435,632,31.171
442,634,30.284
447,649,31.125
451,649,30.508
456,654,30.275
461,665,30.677
463,666,30.480
468,666,29.730
473,671,29.508
476,681,30.103
484,682,29.032
490,692,29.191
493,695,29.065
499,712,29.916
503,717,29.847
507,725,30.069
508,725,29.931
513,733,30.014
seq_len,total,ratio
11,11,0.000
14,20,30.000
18,29,37.931
20,29,31.034
22,31,29.032
35,44,20.455
37,46,19.565
44,65,32.308
50,65,23.077
55,65,15.385
60,70,14.286
65,75,13.333
68,82,17.073
72,89,19.101
73,90,18.889
78,110,29.091
83,113,26.549
88,113,22.124
93,131,29.008
94,131,28.244
98,131,25.191
103,131,21.374
108,151,28.477
112,151,25.828
117,151,22.517
120,154,22.078
126,173,27.168
131,173,24.277
135,180,25.000
141,192,26.562
148,193,23.316
149,194,23.196
156,206,24.272
157,207,24.155
159,213,25.352
160,214,25.234
165,231,28.571
170,244,30.328
174,244,28.689
180,259,30.502
185,270,31.481
190,271,29.889
196,272,27.941
197,273,27.839
202,278,27.338
204,280,27.143
207,283,26.855
210,286,26.573
221,302,26.821
228,317,28.076
233,329,29.179
238,341,30.205
240,341,29.619
243,341,28.739
246,341,27.859
250,345,27.536
255,354,27.966
257,356,27.809
259,358,27.654
260,359,27.577
265,364,27.198
266,365,27.123
269,368,26.902
276,390,29.231
281,393,28.499
285,393,27.481
290,396,26.768
300,406,26.108
304,410,25.854
307,413,25.666
310,420,26.190
314,434,27.650
316,434,27.189
319,437,27.002
321,443,27.540
328,455,27.912
333,462,27.922
342,474,27.848
348,474,26.582
353,495,28.687
357,495,27.879
359,495,27.475
361,495,27.071
366,495,26.061
371,515,27.961
377,515,26.796
382,515,25.825
389,529,26.465
394,530,25.660
398,547,27.239
400,547,26.874
404,547,26.143
405,548,26.095
409,563,27.353
415,563,26.288
418,574,27.178
422,574,26.481
428,588,27.211
429,588,27.041
434,593,26.813
442,603,26.700
447,603,25.871
452,612,26.144
459,631,27.258
467,631,25.990
472,646,26.935
474,646,26.625
483,655,26.260
484,655,26.107
488,659,25.948
492,666,26.126
497,671,25.931
499,673,25.854
503,688,26.890
505,688,26.599
510,700,27.143
513,707,27.440
seq_len,total,ratio
11,11,0.000
15,28,46.429
17,28,39.286
22,35,37.143
24,35,31.429
26,37,29.730
32,43,25.581
38,57,33.333
41,57,28.070
46,57,19.298
50,67,25.373
56,74,24.324
58,74,21.622
61,80,23.750
67,86,22.093
71,102,30.392
72,102,29.412
81,116,30.172
87,133,34.586
91,133,31.579
94,133,29.323
96,133,27.820
103,152,32.237
110,162,32.099
116,168,30.952
120,170,29.412
124,187,33.690
126,189,33.333
127,189,32.804
133,197,32.487
135,197,31.472
138,210,34.286
144,210,31.429
146,216,32.407
150,220,31.818
157,237,33.755
165,237,30.380
169,258,34.496
171,258,33.721
175,264,33.712
181,267,32.210
185,277,33.213
190,290,34.483
191,290,34.138
195,290,32.759
200,308,35.065
202,308,34.416
206,318,35.220
209,318,34.277
210,319,34.169
212,321,33.956
216,325,33.538
218,327,33.333
224,333,32.733
229,351,34.758
234,354,33.898
238,359,33.705
240,361,33.518
244,365,33.151
248,369,32.791
250,371,32.615
253,377,32.891
257,381,32.546
262,386,32.124
263,387,32.041
267,394,32.234
272,406,33.005
276,407,32.187
279,410,31.951
285,419,31.981
286,420,31.905
289,426,32.160
293,444,34.009
297,444,33.108
298,444,32.883
303,457,33.698
305,457,33.260
309,457,32.385
313,464,32.543
318,477,33.333
330,484,31.818
335,504,33.532
338,504,32.937
343,504,31.944
346,514,32.685
347,515,32.621
351,532,34.023
355,532,33.271
359,540,33.519
362,544,33.456
364,544,33.088
367,550,33.273
373,556,32.914
377,563,33.037
381,571,33.275
387,587,34.072
392,592,33.784
397,595,33.277
401,597,32.831
406,602,32.558
409,605,32.397
411,613,32.953
414,613,32.463
419,618,32.201
427,629,32.114
431,636,32.233
435,655,33.588
438,655,33.130
440,655,32.824
443,655,32.366
447,659,32.170
454,666,31.832
458,676,32.249
462,676,31.657
466,683,31.772
470,694,32.277
474,695,31.799
479,710,32.535
486,718,32.312
488,718,32.033
501,734,31.744
506,753,32.802
511,756,32.407
seq_len,total,ratio
11,11,0.000
15,26,42.308
19,38,50.000
20,38,47.368
22,38,42.105
26,38,31.579
28,40,30.000
33,45,26.667
40,52,23.077
47,59,20.339
51,68,25.000
56,81,30.864
61,94,35.106
65,97,32.990
66,97,31.959
68,99,31.313
73,116,37.069
77,116,33.621
80,120,33.333
81,121,33.058
86,137,37.226
90,148,39.189
93,148,37.162
97,152,36.184
104,167,37.725
105,167,37.126
106,167,36.527
110,179,38.547
117,179,34.637
119,187,36.364
122,187,34.759
123,188,34.574
131,196,33.163
135,219,38.356
141,219,35.616
142,219,35.160
148,225,34.222
seq_len,total,ratio
11,11,0.000
16,33,51.515
19,33,42.424
23,33,30.303
27,42,35.714
31,42,26.190
36,59,38.983
37,59,37.288
45,60,25.000
54,74,27.027
61,84,27.381
66,94,29.787
70,94,25.532
73,97,24.742
78,120,35.000
84,120,30.000
87,120,27.500
91,127,28.346
97,142,31.690
102,150,32.000
111,163,31.902
117,174,32.759
122,174,29.885
132,188,29.787
139,207,32.850
142,207,31.401
148,207,28.502
157,228,31.140
161,228,29.386
165,233,29.185
170,242,29.752
173,248,30.242
181,268,32.463
185,271,31.734
189,271,30.258
195,277,29.603
197,279,29.391
200,282,29.078
204,297,31.313
209,301,30.565
216,301,28.239
221,306,27.778
224,309,27.508
228,316,27.848
231,325,28.923
234,328,28.659
241,349,30.946
247,349,29.226
251,349,28.080
255,353,27.762
257,358,28.212
260,361,27.978
264,365,27.671
266,367,27.520
272,383,28.982
278,394,29.442
283,402,29.602
287,402,28.607
291,402,27.612
297,424,29.953
303,426,28.873
304,426,28.638
307,429,28.438
311,429,27.506
318,436,27.064
319,437,27.002
320,438,26.941
326,457,28.665
327,457,28.446
331,457,27.571
337,468,27.991
341,477,28.512
346,482,28.216
351,484,27.479
361,507,28.797
365,509,28.291
369,509,27.505
372,523,28.872
376,523,28.107
382,536,28.731
387,548,29.380
388,548,29.197
393,550,28.545
396,556,28.777
402,556,27.698
406,575,29.391
409,575,28.870
410,575,28.696
417,582,28.351
419,582,28.007
421,584,27.911
428,594,27.946
434,600,27.667
442,608,27.303
444,610,27.213
449,615,26.992
455,624,27.083
458,632,27.532
461,632,27.057
466,648,28.086
