seq_len,total,ratio
499,520,3.846
500,522,3.065
504,525,4.000
508,540,5.926
509,541,5.360
513,548,6.022
seq_len,total,ratio
11,11,0.000
13,23,34.783
17,29,41.379
18,38,42.105
24,30,20.000
28,43,34.884
34,51,31.373
39,56,30.357
42,66,34.848
48,71,32.394
54,66,18.182
59,76,22.368
61,82,20.732
66,83,20.482
67,91,23.077
72,84,14.286
78,92,15.217
83,106,21.698
84,106,13.208
85,107,17.757
87,109,17.431
90,113,17.699
94,119,20.168
95,123,20.325
98,128,22.656
101,129,19.380
107,127,15.748
112,128,12.500
116,140,15.000
124,129,3.876
132,141,6.383
140,150,6.667
145,169,14.201
151,174,13.218
156,180,13.333
160,194,17.010
166,192,13.542
168,206,17.476
173,194,10.825
174,202,10.891
180,211,14.692
186,216,13.426
192,216,11.111
194,224,12.054
195,223,11.211
196,222,8.559
199,229,11.790
200,224,8.929
203,229,10.044
212,221,4.072
218,231,5.628
222,244,9.016
225,249,8.032
229,256,9.375
233,257,8.949
240,259,7.336
242,277,11.913
248,272,8.088
250,271,7.011
254,275,7.636
258,284,8.803
264,281,5.338
266,296,9.122
268,292,7.534
272,300,9.333
275,314,11.783
282,300,6.000
286,309,7.120
293,309,5.178
299,318,5.975
302,325,6.462
306,323,4.644
309,319,2.508
315,328,3.963
316,334,3.593
323,331,2.417
328,347,4.899
335,348,3.736
336,356,4.494
339,362,5.801
344,357,3.641
346,365,4.384
352,366,3.825
353,374,4.813
355,377,4.775
360,378,4.233
369,379,2.639
371,391,3.836
374,393,4.071
378,394,3.299
389,396,1.768
394,409,3.667
400,416,3.846
414,419,1.193
430,431,0.232
447,447,0.000
455,463,1.728
462,471,1.911
465,483,2.899
472,488,3.279
476,496,3.629
480,502,3.984
495,497,0.402
500,513,1.949
516,516,0.000
seq_len,total,ratio
11,11,0.000
13,29,44.828
14,26,34.615
18,31,41.935
23,38,39.474
27,41,29.268
34,47,27.660
39,52,23.077
42,60,25.000
47,60,21.667
52,70,24.286
56,76,26.316
60,88,30.682
66,84,21.429
72,93,22.581
77,94,18.085
84,102,17.647
92,108,14.815
94,115,13.913
96,125,21.600
102,127,19.685
107,128,16.406
111,131,15.267
117,131,10.687
119,142,14.085
120,138,9.420
121,132,3.788
124,141,10.638
131,144,9.028
135,155,12.903
141,161,12.422
145,175,16.571
148,167,9.581
150,174,12.069
158,171,7.602
161,186,11.828
164,184,9.239
168,181,5.525
173,190,8.947
174,191,6.806
179,204,12.255
181,204,9.314
193,206,6.311
198,216,8.333
205,229,10.480
209,234,10.256
217,234,6.838
225,235,4.255
230,242,0.000
237,245,3.265
254,254,0.000
258,264,1.894
263,276,4.710
265,280,3.929
276,284,2.817
282,289,2.076
288,298,2.349
294,303,2.970
303,310,0.968
304,320,0.000
321,321,0.000
330,340,2.059
338,346,2.312
343,360,4.722
349,367,4.905
360,367,1.362
370,374,1.070
379,387,2.067
383,403,3.722
400,400,0.000
410,417,1.679
413,428,2.103
430,430,0.000
447,447,0.000
464,464,0.000
481,481,0.000
498,498,0.000
515,515,0.000
seq_len,total,ratio
11,11,0.000
13,22,31.818
17,29,41.379
19,39,43.590
35,37,5.405
38,52,25.000
42,49,14.286
46,56,17.857
48,66,19.697
55,66,16.667
61,80,23.750
62,89,25.843
66,85,22.353
70,99,29.293
71,82,7.317
75,85,11.765
78,94,13.830
83,101,17.822
87,105,17.143
90,113,18.584
96,118,18.644
100,119,15.966
106,123,13.821
110,131,15.267
111,131,12.977
116,139,16.547
121,149,18.792
127,158,19.620
131,162,19.136
134,149,7.383
135,150,7.333
138,156,10.256
139,151,4.636
143,151,5.298
149,159,6.289
151,167,7.186
157,169,7.101
159,171,4.094
165,182,9.341
168,189,10.053
174,183,4.918
175,195,8.205
177,194,6.186
183,197,7.107
188,209,10.048
193,217,11.060
194,226,12.832
201,217,7.373
206,218,5.505
211,227,7.048
219,235,6.809
224,243,7.819
234,245,4.490
237,260,8.077
242,257,4.669
246,259,4.247
251,262,4.198
253,274,6.569
260,274,5.109
268,275,2.545
273,287,4.878
278,288,3.472
282,295,4.068
286,306,5.882
289,311,6.109
291,309,3.883
297,317,6.309
299,317,4.101
303,320,4.375
315,323,2.477
323,332,1.807
330,340,2.059
339,350,3.143
342,355,2.817
353,361,2.216
359,378,5.026
369,378,1.587
377,385,0.779
384,395,2.785
398,402,0.995
402,416,1.923
419,419,0.000
424,436,1.606
438,441,0.680
442,457,1.969
456,459,0.654
460,473,1.480
475,476,0.210
480,492,1.220
497,497,0.000
499,514,1.556
514,517,0.580
seq_len,total,ratio
11,11,0.000
13,22,31.818
17,31,45.161
22,32,31.250
26,44,40.909
31,48,33.333
39,52,25.000
41,56,21.429
46,60,23.333
50,61,6.557
57,67,14.925
60,82,25.610
66,84,21.429
71,93,23.656
73,84,9.524
76,88,10.227
81,93,12.903
87,99,12.121
92,109,13.761
97,114,14.035
102,120,15.000
106,130,17.692
109,138,19.565
111,129,11.628
114,131,11.450
118,136,13.235
123,140,12.143
128,160,20.000
134,165,18.788
137,151,7.947
141,153,5.882
147,161,8.696
153,175,12.000
156,170,7.647
164,175,6.286
172,185,7.027
174,197,9.645
178,193,7.254
183,193,5.181
185,201,6.965
189,199,4.523
194,206,5.825
198,216,8.333
199,225,9.778
203,228,10.526
204,230,10.000
209,227,7.930
216,231,5.195
227,231,1.299
240,247,2.429
247,255,2.745
256,265,3.396
261,272,4.044
seq_len,total,ratio
11,11,0.000
14,26,42.308
18,36,50.000
20,32,28.125
24,34,26.471
35,39,7.692
40,49,16.327
44,56,19.643
46,67,23.881
50,64,21.875
53,72,22.222
55,70,15.714
61,72,13.889
65,86,23.256
70,84,15.476
74,96,22.917
80,103,22.330
84,94,10.638
89,100,9.000
93,105,11.429
99,115,13.913
101,116,10.345
102,116,7.759
106,125,15.200
110,137,18.978
115,128,10.156
116,133,7.519
122,132,6.818
124,145,11.724
127,141,9.220
132,155,14.839
133,156,11.538
134,155,11.613
136,155,9.677
141,160,11.875
145,163,11.043
152,164,7.317
154,173,9.249
158,184,13.587
162,184,11.413
167,191,12.565
172,192,10.417
176,198,11.111
181,208,12.981
185,218,15.138
187,205,7.805
191,210,9.048
193,216,7.870
196,211,5.687
200,224,10.268
205,226,9.292
207,234,10.256
208,235,9.787
213,242,11.983
218,242,8.678
224,247,8.097
226,242,4.959
231,248,6.855
235,258,8.915
241,265,9.057
242,266,7.519
244,270,8.519
249,268,6.343
253,269,5.948
257,285,9.474
262,280,6.429
267,288,7.292
271,289,5.190
277,294,5.442
279,303,6.931
280,298,3.691
286,301,4.983
294,303,2.970
300,312,3.846
301,317,3.785
303,325,5.846
304,320,4.062
306,324,4.630
309,327,4.587
310,323,2.477
316,334,5.389
323,338,4.142
330,343,3.499
334,347,3.746
340,355,4.225
345,357,3.361
346,371,5.660
350,370,5.405
351,379,6.596
353,383,6.527
355,380,5.526
358,380,5.000
361,381,4.724
364,387,4.910
370,382,3.141
373,394,3.807
374,391,3.069
379,397,4.534
384,399,3.759
389,400,2.750
392,412,4.126
394,412,3.398
396,417,3.837
397,411,1.703
400,413,1.937
408,416,1.923
412,426,2.817
416,427,1.639
421,430,2.093
425,433,1.617
432,438,1.370
436,454,3.744
440,451,1.996
449,463,2.808
454,467,2.784
455,474,2.954
457,479,3.758
459,477,2.935
463,480,3.542
466,487,3.491
471,490,3.469
475,490,3.061
480,503,4.573
485,505,3.960
489,512,3.906
495,514,3.696
500,516,3.101
505,517,1.934
511,526,2.662
