11,16.876,0
15,21.431,0
22,11.155,0
27,9.915,0
31,18.313,0
36,11.412,0
40,10.891,0
44,10.438,0
50,12.726,0
55,11.094,0
59,11.672,0
65,11.533,0
71,10.294,0
74,10.196,0
76,10.048,0
82,20.127,0
87,11.709,0
92,12.636,0
98,12.226,0
100,11.890,0
106,12.016,0
110,12.544,0
115,11.600,0
120,11.144,0
125,11.831,0
131,10.625,0
136,10.563,0
138,10.132,0
142,11.427,0
146,11.975,0
153,12.390,0
155,11.749,0
160,11.455,0
167,10.803,0
172,10.907,0
177,12.230,0
181,10.650,0
184,10.177,0
185,9.935,0
192,11.474,0
199,10.745,0
203,11.426,0
205,10.116,0
209,10.654,0
211,10.365,0
213,9.590,0
215,10.106,0
219,8.765,0
225,11.446,0
230,11.851,0
231,11.412,0
234,11.794,0
236,10.495,0
241,10.689,0
247,11.548,0
249,10.711,0
254,10.323,0
259,11.772,0
263,10.694,0
267,11.504,0
277,12.618,0
280,11.512,0
285,10.684,0
288,10.341,0
292,10.715,0
296,10.357,0
304,11.558,0
306,10.764,0
314,11.409,0
319,11.662,0
327,11.210,0
332,14.644,0
337,12.076,0
342,13.736,0
350,9.692,0
352,9.301,0
358,10.861,0
359,10.379,0
361,10.295,0
364,10.885,0
373,10.458,0
374,10.221,0
379,10.193,0
384,10.337,0
389,11.797,0
390,11.649,0
394,10.279,0
398,10.874,0
404,12.131,0
405,11.494,0
409,10.667,0
412,10.729,0
416,9.600,0
417,8.771,0
422,10.749,0
423,10.247,0
427,10.640,0
430,10.310,0
436,11.742,0
438,10.817,0
443,9.890,0
444,8.753,0
451,10.253,0
455,10.815,0
458,10.278,0
464,10.738,0
467,10.344,0
471,11.793,0
477,11.279,0
479,10.742,0
484,11.603,0
487,10.555,0
491,10.680,0
496,10.851,0
501,10.688,0
502,10.401,0
509,12.379,0
510,11.641,0
11,14.673,0
15,19.100,0
19,12.135,0
20,11.454,0
23,10.043,0
26,9.427,0
27,8.611,0
32,10.636,0
33,10.371,0
36,19.185,0
41,11.564,0
45,10.922,0
48,10.095,0
53,11.677,0
54,10.860,0
58,9.493,0
62,10.097,0
66,11.485,0
72,12.666,0
76,10.680,0
80,11.604,0
88,12.093,0
93,11.403,0
99,11.355,0
105,11.977,0
108,11.560,0
112,11.377,0
119,11.953,0
121,10.688,0
126,10.071,0
130,9.850,0
131,9.650,0
134,9.512,0
136,8.686,0
140,10.159,0
144,11.777,0
148,10.720,0
151,10.228,0
155,11.623,0
157,10.685,0
161,10.412,0
164,11.573,0
166,10.827,0
169,10.308,0
173,10.270,0
181,10.259,0
185,11.595,0
187,10.780,0
194,11.654,0
201,10.418,0
218,8.936,0
221,9.618,0
222,8.816,0
226,10.154,0
230,10.809,0
236,10.932,0
244,11.529,0
248,11.231,0
251,10.296,0
255,11.568,0
265,11.795,0
269,9.734,0
270,10.044,0
273,8.897,0
286,10.981,0
287,10.349,0
292,11.811,0
298,11.279,0
301,10.836,0
306,12.327,0
308,10.757,0
313,10.755,0
314,10.396,0
317,10.224,0
320,9.929,0
325,10.808,0
331,12.101,0
337,11.651,0
342,9.724,0
345,9.772,0
347,8.838,0
356,11.620,0
361,10.289,0
378,8.865,0
384,11.472,0
390,10.521,0
399,13.592,0
402,11.849,0
411,13.909,0
416,12.040,0
433,8.887,0
447,10.372,0
452,11.732,0
466,10.365,0
468,8.889,0
476,12.710,0
488,10.825,0
504,10.439,0
509,10.842,0
11,16.490,0
