seq_len,total,ratio
166,382,56.545
169,386,56.218
177,394,55.076
181,405,55.309
185,418,55.742
187,420,55.476
192,431,55.452
196,448,56.250
199,451,55.876
207,460,55.000
217,479,54.697
219,481,54.470
220,482,54.357
221,483,54.244
225,497,54.728
231,510,54.706
233,512,54.492
237,524,54.771
241,537,55.121
246,557,55.835
251,562,55.338
257,578,55.536
262,592,55.743
269,599,55.092
272,603,54.892
277,622,55.466
279,624,55.288
280,625,55.200
284,634,55.205
290,652,55.521
293,661,55.673
299,680,56.029
303,698,56.590
314,720,56.389
316,722,56.233
319,727,56.121
324,735,55.918
326,739,55.886
330,747,55.823
334,762,56.168
338,773,56.274
342,781,56.210
347,793,56.242
350,797,56.085
353,800,55.875
357,809,55.871
361,824,56.189
364,830,56.145
368,837,56.033
371,841,55.886
378,857,55.893
384,873,56.014
391,888,55.968
395,894,55.817
401,914,56.127
406,928,56.250
410,941,56.429
413,947,56.389
417,960,56.562
422,975,56.718
426,990,56.970
428,992,56.855
433,1005,56.915
441,1027,57.059
443,1029,56.948
445,1031,56.838
448,1037,56.798
453,1057,57.143
454,1058,57.089
456,1060,56.981
461,1072,56.996
467,1086,56.998
469,1088,56.893
474,1104,57.065
478,1121,57.360
480,1123,57.257
486,1138,57.293
495,1160,57.328
497,1163,57.266
502,1182,57.530
506,1195,57.657
510,1205,57.676
515,1220,57.787
seq_len,total,ratio
11,11,0.000
16,33,51.515
20,45,55.556
23,51,54.902
30,68,55.882
37,85,56.471
39,88,55.682
44,106,58.491
48,117,58.974
53,140,62.143
60,154,61.039
66,166,60.241
70,172,59.302
73,175,58.286
74,176,57.955
77,184,58.152
84,197,57.360
87,204,57.353
95,224,57.589
96,225,57.333
100,237,57.806
102,241,57.676
108,251,56.972
112,266,57.895
114,268,57.463
115,269,57.249
120,281,57.295
126,299,57.860
130,314,58.599
133,322,58.696
135,324,58.333
140,343,59.184
144,349,58.739
150,368,59.239
152,370,58.919
159,387,58.915
165,394,58.122
170,408,58.333
173,411,57.908
178,431,58.701
179,432,58.565
181,436,58.486
185,453,59.161
191,473,59.619
195,479,59.290
197,481,59.044
201,485,58.557
205,502,59.163
206,503,59.046
208,505,58.812
214,524,59.160
218,540,59.630
223,552,59.601
226,555,59.279
228,559,59.213
234,573,59.162
236,575,58.957
240,583,58.834
243,590,58.814
250,607,58.814
256,623,58.909
258,626,58.786
259,627,58.692
260,628,58.599
261,629,58.506
262,630,58.413
263,631,58.320
264,632,58.228
266,635,58.110
270,652,58.589
287,669,57.100
304,686,55.685
321,703,54.339
338,720,53.056
355,737,51.832
372,754,50.663
389,771,49.546
406,788,48.477
423,805,47.453
440,822,46.472
457,839,45.530
474,856,44.626
491,873,43.757
508,890,42.921
525,907,42.117
seq_len,total,ratio
11,11,0.000
15,24,37.500
20,43,53.488
22,45,51.111
28,65,56.923
32,70,54.286
37,77,51.948
42,91,53.846
46,104,55.769
50,108,53.704
55,118,53.390
65,135,51.852
70,152,53.947
73,156,53.205
77,171,54.971
78,172,54.651
79,173,54.335
82,177,53.672
88,191,53.927
91,196,53.571
97,212,54.245
102,220,53.636
104,222,53.153
105,223,52.915
109,233,53.219
112,238,52.941
114,240,52.500
116,242,52.066
119,248,52.016
124,261,52.490
130,278,53.237
136,293,53.584
138,295,53.220
142,312,54.487
144,316,54.430
148,322,54.037
151,325,53.538
153,327,53.211
154,328,53.049
158,338,53.254
163,344,52.616
169,360,53.056
174,373,53.351
176,375,53.067
178,377,52.785
184,387,52.455
190,404,52.970
198,416,52.404
202,421,52.019
207,438,52.740
212,447,52.573
216,458,52.838
217,459,52.723
221,471,53.079
224,474,52.743
229,491,53.360
231,493,53.144
236,513,53.996
238,515,53.786
244,533,54.221
249,547,54.479
250,548,54.380
255,562,54.626
258,565,54.336
265,585,54.701
272,600,54.667
277,607,54.366
279,609,54.187
280,610,54.098
283,613,53.834
289,629,54.054
292,632,53.797
295,635,53.543
307,655,53.130
318,666,52.252
330,679,51.399
347,696,50.144
364,713,48.948
368,719,48.818
374,737,49.254
380,745,48.993
384,751,48.868
393,769,48.895
397,775,48.774
405,790,48.734
418,807,48.203
435,824,47.209
452,841,46.254
468,858,45.455
476,866,45.035
486,883,44.960
492,889,44.657
495,893,44.569
502,904,44.469
519,921,43.648
seq_len,total,ratio
11,11,0.000
15,28,46.429
16,29,44.828
20,44,54.545
24,52,53.846
29,68,57.353
33,76,56.579
34,77,55.844
41,94,56.383
50,112,55.357
55,117,52.991
60,133,54.887
65,150,56.667
69,164,57.927
72,168,57.143
78,183,57.377
83,204,59.314
89,224,60.268
94,240,60.833
95,241,60.581
97,243,60.082
101,249,59.438
109,265,58.868
118,283,58.304
seq_len,total,ratio
11,11,0.000
14,18,22.222
22,32,31.250
30,48,37.500
36,60,40.000
41,74,44.595
45,84,46.429
50,98,48.980
51,99,48.485
61,117,47.863
65,124,47.581
67,126,46.825
73,140,47.857
76,144,47.222
80,156,48.718
84,161,47.826
86,166,48.193
89,175,49.143
95,186,48.925
97,188,48.404
103,205,49.756
105,207,49.275
111,221,49.774
118,238,50.420
125,258,51.550
130,278,53.237
