11,19.984,0
14,19.024,0
15,9.336,0
20,18.727,0
23,10.879,0
28,9.439,0
32,10.168,0
35,11.864,0
40,10.658,0
41,10.263,0
47,10.851,0
52,10.320,0
57,10.233,0
60,9.888,0
63,9.577,0
66,9.519,0
70,10.664,0
73,10.114,0
78,8.732,0
80,9.718,0
82,10.296,0
87,9.009,0
92,9.661,0
94,10.163,0
95,10.277,0
100,9.511,0
105,9.282,0
107,9.228,0
109,9.098,0
114,9.589,0
118,10.181,0
122,10.686,0
124,10.278,0
126,9.544,0
130,11.356,0
131,10.324,0
133,9.886,0
135,10.663,0
142,8.878,0
148,10.028,0
155,10.241,0
160,10.710,0
165,10.160,0
170,9.554,0
175,10.691,0
177,11.734,0
182,8.700,0
186,10.256,0
191,10.294,0
192,9.844,0
195,9.991,0
197,9.952,0
201,10.829,0
207,10.580,0
216,10.198,0
218,10.815,0
220,10.331,0
224,8.839,0
228,10.367,0
233,10.603,0
238,10.028,0
242,8.814,0
245,10.291,0
246,10.174,0
249,10.724,0
257,8.715,0
262,9.582,0
264,9.693,0
269,10.244,0
277,10.177,0
279,9.590,0
283,10.814,0
290,9.618,0
298,9.957,0
302,10.747,0
305,10.361,0
306,10.032,0
310,11.744,0
314,10.888,0
320,12.585,0
327,10.820,0
330,12.002,0
335,10.817,0
338,9.769,0
343,9.424,0
350,10.762,0
354,10.304,0
355,11.274,0
358,9.580,0
362,9.626,0
368,8.852,0
372,9.697,0
374,10.213,0
379,10.705,0
383,10.361,0
385,9.639,0
388,9.364,0
392,10.227,0
395,10.792,0
398,10.296,0
403,8.904,0
405,8.668,0
407,9.739,0
412,10.452,0
414,11.080,0
419,12.184,0
422,11.656,0
427,11.646,0
431,10.319,0
432,9.624,0
436,9.662,0
441,10.712,0
446,11.651,0
450,11.698,0
454,10.767,0
455,10.393,0
459,9.986,0
464,11.703,0
465,10.852,0
467,10.392,0
469,10.921,0
473,10.331,0
478,9.963,0
481,10.449,0
485,9.932,0
489,9.999,0
492,9.638,0
497,9.781,0
502,10.550,0
508,10.611,0
11,16.826,0
14,20.775,0
19,9.838,0
24,10.533,0
30,33.323,0
35,10.285,0
39,20.207,0
40,10.740,0
43,10.068,0
48,10.861,0
53,10.338,0
59,10.135,0
64,10.551,0
69,10.625,0
70,10.313,0
75,10.404,0
81,10.921,0
90,11.423,0
92,11.415,0
94,10.537,0
95,10.096,0
105,9.506,0
108,8.739,0
113,9.686,0
117,10.694,0
120,10.262,0
124,9.677,0
128,9.291,0
135,10.502,0
138,10.651,0
143,10.333,0
146,11.591,0
151,11.131,0
157,12.275,0
159,11.488,0
164,9.521,0
167,9.185,0
171,10.127,0
176,10.705,0
179,11.412,0
182,10.306,0
189,8.757,0
196,9.733,0
200,9.615,0
204,8.748,0
207,8.559,0
212,8.772,0
216,9.510,0
225,9.493,0
230,10.271,0
242,8.863,0
246,10.166,0
251,10.844,0
256,10.239,0
263,10.217,0
276,8.765,0
281,10.373,0
285,10.837,0
289,9.720,0
294,10.745,0
296,10.787,0
303,9.738,0
308,9.297,0
314,9.524,0
321,9.507,0
323,8.735,0
327,10.205,0
330,10.875,0
332,10.171,0
335,9.518,0
343,8.958,0
346,9.580,0
349,10.337,0
360,9.617,0
363,9.695,0
367,10.799,0
371,11.653,0
380,10.857,0
382,10.745,0
387,12.409,0
391,10.222,0
396,10.795,0
403,10.793,0
404,10.497,0
407,10.342,0
411,10.829,0
413,10.531,0
422,10.153,0
426,9.589,0
432,8.852,0
437,10.408,0
442,11.567,0
447,10.202,0
451,9.535,0
460,8.834,0
462,8.690,0
464,8.611,0
472,8.547,0
480,8.913,0
490,9.086,0
494,9.566,0
499,9.710,0
503,9.453,0
507,10.962,0
11,14.454,0
13,19.824,0
17,18.864,0
18,10.258,0
24,9.616,0
29,11.525,0
35,11.628,0
38,12.335,0
39,11.563,0
43,11.686,0
50,10.241,0
54,8.828,0
58,9.464,0
63,10.063,0
67,10.600,0
68,10.431,0
73,9.464,0
77,9.409,0
81,10.647,0
85,11.548,0
86,11.154,0
90,10.092,0
97,9.774,0
101,10.075,0
103,9.421,0
109,10.143,0
112,10.743,0
117,10.185,0
121,13.232,0
123,11.419,0
124,11.047,0
128,10.972,0
132,10.554,0
136,10.117,0
141,11.564,0
144,10.135,0
149,9.780,0
151,10.690,0
156,11.807,0
158,11.861,0
159,11.932,0
164,10.168,0
171,11.012,0
174,9.484,0
176,10.373,0
180,9.448,0
181,9.591,0
183,9.404,0
186,10.668,0
191,10.193,0
192,9.449,0
194,9.519,0
201,10.311,0
202,9.867,0
204,9.993,0
207,9.599,0
211,9.346,0
216,10.522,0
221,10.205,0
228,10.758,0
233,12.646,0
239,10.249,0
243,10.332,0
247,10.594,0
251,10.426,0
255,11.482,0
258,12.101,0
262,11.297,0
266,10.868,0
270,11.662,0
272,10.923,0
276,11.554,0
281,9.553,0
287,8.768,0
288,8.883,0
290,8.549,0
295,10.220,0
302,10.248,0
304,9.900,0
306,9.813,0
310,10.792,0
316,11.450,0
324,10.277,0
327,9.685,0
330,10.133,0
333,8.905,0
339,9.256,0
343,9.688,0
349,9.697,0
356,9.699,0
359,10.239,0
363,10.877,0
367,9.590,0
372,10.730,0
377,11.626,0
383,10.798,0
388,10.195,0
393,10.656,0
398,10.805,0
406,10.397,0
409,10.372,0
412,10.444,0
419,10.324,0
423,11.428,0
426,9.521,0
431,8.785,0
438,9.616,0
443,10.426,0
445,9.945,0
449,11.484,0
454,10.342,0
457,9.544,0
460,9.348,0
464,9.734,0
465,9.377,0
472,8.847,0
486,9.516,0
493,10.404,0
498,8.829,0
508,8.818,0
11,20.256,0
14,18.201,0
15,9.117,0
20,10.557,0
21,10.138,0
29,9.146,0
40,8.971,0
44,8.386,0
45,16.646,0
46,8.369,0
49,9.492,0
54,8.523,0
55,8.347,0
57,8.343,0
61,9.390,0
63,9.080,0
71,9.408,0
74,9.084,0
79,10.251,0
81,10.428,0
82,21.786,0
87,11.516,0
91,10.619,0
92,9.798,0
98,10.612,0
104,10.619,0
108,9.403,0
113,8.810,0
119,10.627,0
123,12.457,0
129,10.505,0
132,10.085,0
137,10.590,0
142,9.552,0
146,10.304,0
150,10.679,0
154,11.520,0
160,10.576,0
162,10.615,0
163,10.784,0
169,10.230,0
173,9.618,0
174,9.244,0
175,9.305,0
180,8.785,0
185,8.706,0
190,10.226,0
195,11.637,0
199,12.359,0
205,10.666,0
207,10.167,0
208,10.148,0
211,10.135,0
213,9.606,0
217,8.749,0
220,9.573,0
221,9.654,0
229,10.163,0
233,10.505,0
238,10.660,0
241,10.165,0
249,10.303,0
255,10.000,0
260,10.261,0
265,10.463,0
268,11.479,0
272,11.550,0
278,10.247,0
283,9.548,0
287,8.793,0
290,9.648,0
295,10.333,0
300,10.631,0
304,11.690,0
308,11.213,0
314,11.224,0
320,9.805,0
322,10.295,0
324,9.554,0
326,8.813,0
334,10.276,0
338,10.208,0
342,10.736,0
344,11.751,0
347,10.307,0
350,10.061,0
357,9.924,0
362,10.589,0
368,9.630,0
369,9.742,0
373,8.843,0
378,9.667,0
383,9.413,0
386,10.453,0
390,10.700,0
394,11.524,0
399,12.178,0
401,11.563,0
406,10.700,0
410,10.225,0
414,11.573,0
421,10.243,0
426,10.192,0
431,10.787,0
437,11.480,0
438,11.565,0
440,12.178,0
445,11.654,0
450,10.874,0
457,10.460,0
462,10.352,0
464,9.834,0
469,10.830,0
472,10.517,0
475,11.621,0
477,10.693,0
479,11.576,0
484,9.674,0
488,8.766,0
492,9.857,0
496,9.728,0
501,9.418,0
506,10.488,0
11,14.478,0
15,16.860,0
17,18.825,0
21,10.321,0
24,9.996,0
29,27.023,0
34,9.965,0
37,10.840,0
38,9.669,0
41,9.297,0
44,9.143,0
50,20.933,0
51,9.839,0
54,11.528,0
58,12.128,0
61,10.659,0
65,10.443,0
69,11.457,0
73,10.695,0
80,11.371,0
84,10.224,0
89,9.459,0
94,10.267,0
99,10.587,0
103,10.339,0
104,10.165,0
107,9.348,0
112,9.555,0
116,10.889,0
118,10.202,0
125,10.628,0
129,10.338,0
134,11.714,0
135,11.082,0
139,10.690,0
144,8.677,0
147,9.742,0
151,10.200,0
156,9.789,0
160,10.014,0
163,10.672,0
166,9.547,0
170,10.355,0
174,10.823,0
178,9.560,0
181,10.188,0
184,11.448,0
189,12.008,0
193,11.455,0
198,10.226,0
205,10.549,0
210,11.477,0
214,11.430,0
220,11.082,0
225,11.132,0
231,10.484,0
238,10.273,0
241,9.495,0
246,10.425,0
253,10.928,0
258,10.352,0
264,9.600,0
265,9.483,0
271,10.476,0
273,10.057,0
281,10.924,0
285,11.593,0
287,10.169,0
292,11.580,0
297,10.125,0
299,10.075,0
308,9.573,0
309,9.312,0
311,10.341,0
315,9.950,0
