seq_len,total,ratio
245,271,9.225
251,276,9.058
255,278,8.273
259,291,10.653
264,297,10.774
268,297,9.091
273,296,7.770
278,304,8.553
283,311,9.003
287,312,8.013
291,319,8.777
296,331,10.574
299,336,10.119
304,339,10.324
309,346,10.405
313,344,8.721
316,341,6.158
319,348,8.046
323,345,5.507
325,356,7.584
329,355,7.324
332,360,7.222
337,368,8.424
344,370,7.027
349,379,7.916
350,386,8.290
354,390,8.718
359,381,5.774
364,390,6.667
369,399,7.519
374,399,5.764
378,415,8.675
382,411,6.813
386,409,5.134
390,414,5.797
391,423,6.619
398,416,4.327
400,424,4.481
405,421,3.800
411,427,3.513
418,427,2.108
427,433,1.155
434,443,2.032
440,453,2.870
445,466,4.506
451,474,4.852
455,477,4.612
461,478,3.556
470,483,2.692
476,490,2.653
485,491,0.611
493,502,1.793
505,509,0.393
511,526,2.852
seq_len,total,ratio
11,11,0.000
15,23,34.783
17,39,48.718
21,32,31.250
23,47,44.681
27,40,32.500
33,45,26.667
37,53,30.189
41,55,25.455
43,56,17.857
51,64,17.188
54,70,21.429
59,77,23.377
60,78,17.949
61,86,24.419
62,84,21.429
64,92,28.261
67,87,19.540
70,92,21.739
71,86,13.953
74,92,18.478
75,91,14.286
77,94,14.894
82,88,5.682
84,99,12.121
90,104,13.462
91,113,16.814
96,117,17.949
102,119,14.286
105,131,17.557
108,128,14.062
109,128,12.500
114,134,14.925
119,144,17.361
125,156,19.872
127,164,20.732
131,157,16.561
136,157,13.376
137,166,15.663
138,166,14.458
140,170,15.882
145,160,9.375
154,166,7.229
159,182,12.637
162,188,12.766
169,184,8.152
173,189,6.878
178,199,10.050
181,202,9.406
182,197,6.091
187,199,5.025
192,208,7.692
198,222,10.811
200,227,8.811
201,231,11.255
205,232,11.207
208,231,8.658
210,232,7.759
213,230,3.043
219,242,9.091
225,244,7.787
227,250,8.000
232,252,7.937
238,256,6.641
242,261,6.897
246,264,6.818
252,278,9.353
255,287,10.453
259,285,8.772
262,285,7.368
267,287,6.969
271,296,8.446
273,300,8.000
278,300,7.333
283,309,8.091
287,317,9.148
291,329,11.550
296,335,11.642
298,338,10.651
302,343,11.079
303,344,10.756
311,337,7.715
317,340,6.765
322,353,8.782
324,357,8.683
