seq_len,total,ratio
97,97,0.000
103,108,4.630
107,126,15.079
111,134,17.164
115,148,22.297
119,166,28.313
122,174,29.885
124,176,29.545
126,178,29.213
130,184,29.348
134,200,33.000
139,215,35.349
144,234,38.462
145,235,38.298
151,251,39.841
154,255,39.608
156,257,39.300
161,271,40.590
162,272,40.441
165,281,41.281
170,294,42.177
171,295,42.034
176,317,44.479
180,324,44.444
188,344,45.349
189,345,45.217
191,347,44.957
194,352,44.886
199,363,45.179
206,383,46.214
207,384,46.094
212,396,46.465
215,399,46.115
219,416,47.356
225,424,46.934
230,441,47.846
235,458,48.690
242,477,49.266
249,495,49.697
254,503,49.503
256,505,49.307
260,519,49.904
263,526,50.000
267,535,50.093
274,551,50.272
280,565,50.442
282,567,50.265
283,568,50.176
284,569,50.088
285,570,50.000
286,571,49.912
293,589,50.255
295,592,50.169
297,594,50.000
301,601,49.917
308,620,50.323
311,625,50.240
316,641,50.702
319,651,50.998
323,656,50.762
331,671,50.671
341,688,50.436
346,705,50.922
350,713,50.912
352,716,50.838
355,723,50.899
360,740,51.351
365,753,51.527
372,772,51.813
378,790,52.152
382,802,52.369
387,812,52.340
393,822,52.190
398,832,52.163
402,839,52.086
408,857,52.392
416,865,51.908
422,875,51.771
429,892,51.906
431,895,51.844
436,914,52.298
439,917,52.126
445,931,52.202
447,933,52.090
451,951,52.576
456,966,52.795
460,973,52.724
463,976,52.561
468,999,53.153
473,1018,53.536
481,1038,53.661
483,1041,53.602
489,1062,53.955
503,1079,53.383
509,1086,53.131
510,1087,53.082
511,1088,53.033
515,1104,53.351
520,1116,53.405
525,1124,53.292
529,1128,53.103
534,1147,53.444
536,1150,53.391
540,1155,53.247
542,1157,53.155
547,1177,53.526
552,1188,53.535
555,1191,53.401
559,1195,53.222
569,1213,53.092
570,1214,53.048
574,1219,52.912
585,1238,52.746
602,1256,52.070
609,1274,52.198
622,1288,51.708
628,1299,51.655
634,1315,51.787
649,1332,51.276
660,1350,51.111
666,1365,51.209
667,1366,51.171
672,1376,51.163
682,1390,50.935
685,1393,50.826
694,1410,50.780
701,1434,51.116
706,1447,51.209
710,1456,51.236
716,1467,51.193
722,1473,50.984
731,1490,50.940
739,1498,50.668
748,1513,50.562
754,1523,50.492
757,1526,50.393
766,1545,50.421
768,1547,50.356
776,1562,50.320
780,1569,50.287
786,1588,50.504
794,1602,50.437
799,1618,50.618
