seq_len,total,ratio
97,97,0.000
103,114,9.649
106,117,9.402
111,137,18.978
116,152,23.684
121,169,28.402
128,187,31.551
133,203,34.483
137,209,34.450
142,232,38.793
146,242,39.669
151,254,40.551
155,267,41.948
160,282,43.262
164,293,44.027
169,302,44.040
172,306,43.791
177,319,44.514
179,321,44.237
181,323,43.963
186,338,44.970
190,349,45.559
196,355,44.789
200,366,45.355
204,377,45.889
205,378,45.767
207,380,45.526
213,396,46.212
215,398,45.980
219,416,47.356
223,423,47.281
226,429,47.319
232,440,47.273
238,462,48.485
244,471,48.195
250,485,48.454
252,487,48.255
259,500,48.200
266,508,47.638
272,529,48.582
278,550,49.455
286,566,49.470
292,588,50.340
296,592,50.000
300,601,50.083
303,604,49.834
304,605,49.752
307,611,49.755
311,619,49.758
316,637,50.392
320,641,50.078
322,643,49.922
323,644,49.845
327,652,49.847
335,665,49.624
336,666,49.550
339,672,49.554
344,693,50.361
346,695,50.216
347,696,50.144
352,701,49.786
356,709,49.788
360,715,49.650
362,717,49.512
366,724,49.448
368,726,49.311
373,744,49.866
378,762,50.394
379,763,50.328
382,767,50.196
386,782,50.639
390,793,50.820
395,804,50.871
401,822,51.217
405,839,51.728
411,860,52.209
415,879,52.787
416,880,52.727
417,881,52.667
420,889,52.756
424,907,53.252
426,910,53.187
430,924,53.463
438,943,53.552
442,947,53.326
444,949,53.214
445,950,53.158
451,964,53.216
455,976,53.381
457,978,53.272
460,982,53.157
462,984,53.049
467,991,52.876
473,1005,52.935
478,1021,53.183
483,1027,52.970
490,1046,53.155
499,1062,53.013
503,1067,52.858
510,1079,52.734
519,1092,52.473
523,1097,52.325
528,1105,52.217
531,1110,52.162
537,1127,52.351
543,1139,52.327
548,1157,52.636
558,1176,52.551
566,1189,52.397
572,1195,52.134
576,1199,51.960
578,1202,51.913
580,1205,51.867
581,1206,51.824
582,1207,51.781
584,1209,51.696
586,1212,51.650
596,1229,51.505
602,1246,51.685
606,1256,51.752
609,1260,51.667
615,1272,51.651
620,1280,51.562
627,1304,51.917
630,1308,51.835
635,1329,52.220
639,1345,52.491
645,1359,52.539
646,1360,52.500
650,1376,52.762
655,1398,53.147
660,1405,53.025
662,1407,52.950
667,1412,52.762
672,1426,52.875
675,1434,52.929
681,1451,53.067
692,1470,52.925
697,1487,53.127
699,1489,53.056
703,1496,53.008
708,1507,53.019
711,1510,52.914
714,1513,52.809
717,1519,52.798
723,1533,52.838
728,1553,53.123
733,1573,53.401
737,1578,53.295
743,1601,53.592
747,1606,53.487
754,1625,53.600
756,1628,53.563
764,1642,53.471
769,1653,53.479
776,1668,53.477
780,1679,53.544
782,1682,53.508
790,1700,53.529
796,1712,53.505
802,1727,53.561
