seq_len,total,ratio
97,97,0.000
100,103,2.913
104,114,8.772
105,114,7.895
109,122,10.656
111,122,9.016
114,122,6.557
118,130,9.231
120,130,7.692
126,139,9.353
133,140,5.000
142,147,3.401
146,153,4.575
156,168,7.143
158,168,5.952
164,173,5.202
169,173,2.312
173,178,2.809
178,195,8.718
183,195,6.154
190,200,5.000
194,200,3.000
198,210,5.714
201,210,4.286
204,210,2.857
209,213,1.878
214,229,6.550
218,229,4.803
223,236,5.508
227,236,3.814
232,246,5.691
234,246,4.878
238,250,4.800
244,250,2.400
247,250,1.200
249,250,0.400
252,252,0.000
255,256,0.391
257,257,0.000
259,259,0.000
265,277,4.332
266,277,3.971
270,277,2.527
275,289,4.844
280,289,3.114
287,297,3.367
289,297,2.694
294,305,3.607
299,307,2.606
301,307,1.954
309,317,2.524
314,326,3.681
319,330,3.333
323,334,3.293
325,334,2.695
329,334,1.497
336,342,1.754
340,346,1.734
344,354,2.825
345,354,2.542
350,362,3.315
356,362,1.657
357,362,1.381
365,367,0.545
377,377,0.000
385,395,2.532
389,395,1.519
393,402,2.239
395,402,1.741
401,410,2.195
406,419,3.103
411,426,3.521
412,426,3.286
415,426,2.582
416,426,2.347
420,432,2.778
425,432,1.620
427,432,1.157
430,439,2.050
433,439,1.367
440,449,2.004
446,453,1.545
451,465,3.011
456,465,1.935
459,465,1.290
462,465,0.645
463,465,0.430
465,465,0.000
467,468,0.214
468,468,0.000
471,471,0.000
475,479,0.835
477,479,0.418
482,491,1.833
486,501,2.994
487,501,2.794
492,502,1.992
494,502,1.594
498,507,1.775
502,508,1.181
507,513,1.170
511,513,0.390
514,517,0.580
515,517,0.387
521,533,2.251
523,533,1.876
528,537,1.676
534,544,1.838
535,544,1.654
537,544,1.287
541,552,1.993
543,552,1.630
546,552,1.087
551,552,0.181
554,555,0.180
562,568,1.056
565,568,0.528
567,569,0.351
571,579,1.382
574,579,0.864
580,582,0.344
584,586,0.341
590,595,0.840
595,602,1.163
599,610,1.803
603,615,1.951
607,615,1.301
610,615,0.813
618,631,2.060
619,631,1.902
623,631,1.268
627,640,2.031
633,644,1.708
639,653,2.144
644,653,1.378
645,653,1.225
649,653,0.613
658,667,1.349
660,667,1.049
664,674,1.484
667,674,1.039
671,679,1.178
673,679,0.884
675,679,0.589
677,679,0.295
680,681,0.147
681,681,0.000
683,683,0.000
685,686,0.146
691,702,1.567
698,710,1.690
701,710,1.268
706,718,1.671
711,718,0.975
718,727,1.238
724,735,1.497
731,738,0.949
735,746,1.475
739,746,0.938
745,758,1.715
756,768,1.562
763,777,1.802
769,777,1.030
775,788,1.650
781,788,0.888
783,788,0.635
786,788,0.254
792,800,1.000
793,800,0.875
797,801,0.499
