seq_len,total,ratio
97,97,0.000
103,103,0.000
106,113,6.195
111,118,5.932
116,125,7.200
118,125,5.600
120,125,4.000
121,126,3.968
123,128,3.906
126,134,5.970
131,152,13.816
135,152,11.184
141,158,10.759
151,165,8.485
152,165,7.879
164,179,8.380
169,190,11.053
173,190,8.947
178,190,6.316
179,190,5.789
181,192,5.729
185,208,11.058
191,211,9.479
195,214,8.879
202,217,6.912
206,228,9.649
210,235,10.638
212,235,9.787
216,240,10.000
221,240,7.917
226,242,6.612
229,245,6.531
233,260,10.385
235,260,9.615
240,260,7.692
243,260,6.538
244,261,6.513
249,269,7.435
253,283,10.601
258,283,8.834
265,289,8.304
271,306,11.438
275,306,10.131
280,306,8.497
284,310,8.387
294,327,10.092
302,331,8.761
306,349,12.321
314,350,10.286
316,350,9.714
324,367,11.717
327,367,10.899
332,376,11.702
338,377,10.345
342,385,11.169
346,385,10.130
349,385,9.351
353,393,10.178
355,393,9.669
358,396,9.596
365,410,10.976
369,410,10.000
370,410,9.756
376,421,10.689
380,424,10.377
384,442,13.122
386,442,12.670
390,446,12.556
395,451,12.417
404,465,13.118
409,465,12.043
412,477,13.627
413,477,13.417
414,477,13.208
415,477,12.998
419,479,12.526
425,485,12.371
429,485,11.546
432,492,12.195
434,492,11.789
438,505,13.267
445,505,11.881
451,521,13.436
456,521,12.476
458,521,12.092
464,536,13.433
469,536,12.500
474,536,11.567
481,547,12.066
483,547,11.700
488,552,11.594
492,569,13.533
494,569,13.181
498,569,12.478
504,574,12.195
509,584,12.842
514,594,13.468
519,600,13.500
520,600,13.333
526,607,13.344
530,607,12.685
531,607,12.521
535,617,13.290
540,624,13.462
542,626,13.419
546,626,12.780
550,633,13.112
552,633,12.796
554,635,12.756
556,637,12.716
560,656,14.634
564,658,14.286
572,661,13.464
575,670,14.179
580,670,13.433
586,683,14.202
587,683,14.056
591,691,14.472
596,691,13.748
598,691,13.459
603,704,14.347
609,707,13.861
613,714,14.146
618,714,13.445
619,714,13.305
620,715,13.287
622,717,13.250
624,719,13.213
629,724,13.122
633,728,13.049
638,750,14.933
642,752,14.628
643,752,14.495
646,752,14.096
647,752,13.963
651,753,13.546
654,757,13.606
659,774,14.858
660,774,14.729
664,774,14.212
665,774,14.083
669,780,14.231
670,780,14.103
675,780,13.462
679,781,13.060
684,786,12.977
689,803,14.197
699,809,13.597
705,821,14.129
709,821,13.642
717,827,13.301
722,844,14.455
725,844,14.100
728,844,13.744
730,848,13.915
732,848,13.679
737,848,13.090
745,863,13.673
754,878,14.123
758,881,13.961
764,892,14.350
781,897,12.932
798,914,12.691
811,927,12.513
812,928,12.500
817,945,13.545
824,949,13.172
829,958,13.466
834,958,12.944
851,970,12.268
868,987,12.057
880,1006,12.525
885,1006,12.028
891,1024,12.988
897,1026,12.573
901,1035,12.947
905,1035,12.560
906,1035,12.464
915,1048,12.691
918,1048,12.405
922,1048,12.023
925,1061,12.818
933,1061,12.064
945,1077,12.256
955,1083,11.819
972,1100,11.636
989,1117,11.459
998,1139,12.379
1004,1145,12.314
1011,1145,11.703
1019,1150,11.391
1024,1166,12.178
1028,1166,11.835
1045,1176,11.139
1062,1193,10.981
1074,1205,10.871
1083,1223,11.447
1085,1223,11.284
1087,1223,11.120
1092,1226,10.930
1102,1236,10.841
