seq_len,total,ratio
97,97,0.000
100,109,8.257
101,109,7.339
102,109,6.422
105,109,3.670
107,109,1.835
110,111,0.901
112,112,0.000
113,113,0.000
114,114,0.000
115,115,0.000
118,119,0.840
123,135,8.889
130,139,6.475
133,139,4.317
137,143,4.196
139,143,2.797
144,159,9.434
148,159,6.918
153,163,6.135
158,173,8.671
160,173,7.514
163,173,5.780
167,173,3.468
171,185,7.568
176,192,8.333
183,197,7.107
186,197,5.584
191,205,6.829
196,205,4.390
197,205,3.902
202,218,7.339
205,218,5.963
209,218,4.128
213,226,5.752
219,226,3.097
221,226,2.212
225,226,0.442
229,235,2.553
231,235,1.702
237,241,1.660
238,241,1.245
243,251,3.187
246,251,1.992
253,255,0.784
254,255,0.392
258,258,0.000
262,262,0.000
265,267,0.749
269,284,5.282
273,284,3.873
278,294,5.442
282,294,4.082
287,294,2.381
291,296,1.689
292,296,1.351
293,296,1.014
298,311,4.180
301,311,3.215
306,317,3.470
311,320,2.812
315,324,2.778
320,334,4.192
324,334,2.994
325,334,2.695
329,341,3.519
332,341,2.639
336,341,1.466
339,342,0.877
342,349,2.006
348,357,2.521
350,357,1.961
360,369,2.439
362,369,1.897
366,371,1.348
370,371,0.270
373,379,1.583
377,380,0.789
394,394,0.000
399,406,1.724
402,406,0.985
408,417,2.158
410,417,1.679
415,422,1.659
423,431,1.856
425,431,1.392
431,441,2.268
436,452,3.540
441,452,2.434
445,452,1.549
449,452,0.664
453,466,2.790
457,469,2.559
462,479,3.549
465,479,2.923
471,485,2.887
474,485,2.268
475,485,2.062
477,485,1.649
478,485,1.443
480,485,1.031
485,485,0.000
486,486,0.000
487,487,0.000
488,488,0.000
492,494,0.405
496,502,1.195
500,502,0.398
503,506,0.593
508,517,1.741
512,517,0.967
514,517,0.580
517,521,0.768
521,532,2.068
526,543,3.131
529,543,2.578
531,543,2.210
535,548,2.372
539,548,1.642
543,548,0.912
549,558,1.613
553,563,1.776
555,563,1.421
559,566,1.237
562,566,0.707
569,585,2.735
573,589,2.716
577,589,2.037
582,593,1.855
585,593,1.349
589,594,0.842
594,604,1.656
598,604,0.993
601,605,0.661
606,613,1.142
609,613,0.653
614,616,0.325
618,624,0.962
622,625,0.480
624,626,0.319
627,632,0.791
628,632,0.633
633,647,2.164
638,650,1.846
641,650,1.385
645,650,0.769
650,664,2.108
654,666,1.802
655,666,1.652
659,669,1.495
660,669,1.345
661,669,1.196
664,669,0.747
666,669,0.448
671,684,1.901
680,692,1.734
684,697,1.865
688,697,1.291
692,705,1.844
696,709,1.834
698,709,1.551
700,709,1.269
706,721,2.080
712,721,1.248
720,727,0.963
728,735,0.952
745,745,0.000
762,762,0.000
779,779,0.000
796,796,0.000
813,813,0.000
