seq_len,total,ratio
97,97,0.000
101,114,11.404
103,126,16.667
106,123,13.008
108,123,10.569
109,122,8.197
114,128,10.938
118,135,12.593
123,136,9.559
125,149,13.423
129,147,11.565
134,149,10.067
138,165,15.758
143,161,11.180
146,170,13.529
149,178,15.169
154,181,14.917
161,189,14.286
163,198,16.162
165,194,12.887
169,189,10.582
174,198,12.121
177,207,13.527
182,200,9.000
186,211,10.900
191,204,6.373
194,213,8.451
197,221,9.955
203,219,7.306
205,229,8.734
207,234,9.829
213,230,6.957
217,235,7.660
219,235,5.532
225,248,9.274
227,253,9.091
229,252,7.540
231,255,8.235
234,251,5.179
238,249,2.811
240,254,4.331
245,254,3.543
251,267,5.243
256,271,5.535
258,272,4.412
264,272,2.941
269,290,7.241
276,291,5.155
279,300,6.667
284,301,5.648
286,302,3.642
292,302,3.311
294,317,6.309
298,316,5.063
301,311,2.894
305,316,3.165
310,322,3.727
311,330,4.848
312,331,4.532
316,331,4.230
320,336,4.762
325,345,5.797
331,350,5.429
338,358,5.587
341,374,8.289
347,372,6.720
354,388,8.505
356,381,5.774
361,381,5.249
364,386,4.663
370,388,4.639
375,399,6.015
379,411,7.543
380,408,5.392
386,414,6.763
392,415,5.301
398,425,6.353
402,433,6.928
406,428,5.140
410,442,7.014
413,446,7.175
418,440,5.000
419,447,5.369
424,443,3.612
430,444,3.153
432,454,4.405
438,457,3.939
439,457,3.282
443,460,3.478
444,464,3.448
448,469,4.051
451,474,4.430
453,467,2.355
454,470,2.553
456,471,2.123
460,475,2.947
463,483,3.313
468,481,2.703
471,487,2.669
474,490,2.653
478,486,1.646
482,492,2.033
486,506,3.755
488,508,3.543
492,513,4.094
496,516,3.682
500,522,4.023
505,529,4.537
508,529,3.592
515,529,2.457
521,534,2.434
525,539,2.041
530,544,2.574
535,559,4.293
539,561,3.922
541,564,3.191
547,564,3.014
554,572,3.147
559,581,3.787
561,589,4.244
567,587,3.407
576,593,2.867
578,602,3.322
582,601,2.995
588,603,2.488
589,609,2.627
593,612,3.105
597,613,2.610
601,623,3.371
606,624,2.885
612,634,3.312
620,632,1.582
629,637,1.256
636,652,2.454
653,653,0.000
664,669,0.747
671,682,1.026
686,689,0.435
689,701,0.999
690,699,0.858
695,709,1.410
697,711,1.125
706,715,1.259
718,724,0.829
723,742,2.426
733,741,1.080
737,749,0.534
743,750,0.933
746,762,1.575
760,761,0.131
768,783,1.916
770,785,1.019
772,794,2.393
774,790,1.266
781,791,1.264
784,799,1.627
791,801,0.000
798,810,1.481
