seq_len,total,ratio
97,97,0.000
103,109,5.505
107,128,16.406
113,135,15.556
116,138,13.768
120,136,11.765
131,137,4.380
136,147,7.483
138,163,13.497
144,154,6.494
149,166,10.241
153,172,9.884
156,180,11.667
161,175,8.000
165,191,13.613
168,195,13.333
172,200,14.000
174,204,13.725
179,207,13.527
185,209,11.483
189,220,13.182
197,215,7.907
202,224,9.821
203,233,11.159
204,233,10.730
208,232,9.914
215,237,9.283
220,243,8.642
223,245,7.755
225,246,7.317
230,254,9.449
233,267,12.360
237,257,7.782
242,266,9.023
246,276,10.870
251,280,9.643
254,278,8.273
257,287,10.105
260,292,9.589
262,280,3.929
266,294,8.844
272,288,4.861
277,296,6.419
282,303,6.271
285,307,6.840
288,318,8.176
295,308,4.221
300,317,5.363
304,325,6.462
306,325,4.308
311,334,6.886
315,336,6.250
316,337,3.561
325,337,3.264
326,342,3.509
328,346,4.046
329,343,2.332
333,350,4.286
336,354,4.520
340,354,3.672
344,366,5.738
348,365,4.110
350,368,4.348
354,370,4.324
359,380,5.526
364,386,5.699
369,395,6.582
373,408,8.333
377,401,5.736
381,405,5.679
383,408,5.637
386,417,6.954
389,417,6.235
395,411,3.893
398,421,4.751
406,419,2.864
407,418,1.914
412,427,3.513
415,436,4.128
419,437,4.119
420,438,2.055
424,445,4.719
428,454,5.727
432,455,4.615
433,454,3.304
436,456,3.947
440,459,3.486
441,463,4.104
445,460,3.043
447,472,4.661
452,471,3.609
455,473,3.383
457,478,3.766
460,477,2.725
462,480,2.917
463,477,1.677
466,479,0.418
473,487,2.875
483,495,2.424
485,509,3.929
491,506,2.964
492,513,3.314
498,520,3.846
503,525,4.190
509,533,4.503
514,534,3.745
515,542,4.059
522,539,3.154
527,552,4.348
531,548,2.920
533,550,2.545
539,555,2.883
543,566,4.064
545,581,5.336
549,573,3.839
552,578,4.325
556,583,4.460
562,579,2.591
565,589,3.226
567,587,2.726
571,583,2.058
573,590,2.373
583,592,1.520
587,602,1.993
593,610,2.623
595,621,3.543
598,613,1.794
599,609,0.821
602,617,2.107
606,617,1.621
609,622,1.768
612,626,1.917
615,628,1.911
617,633,1.422
621,636,2.201
626,637,1.727
632,649,2.619
635,658,3.191
638,657,2.588
641,656,1.982
649,659,1.517
652,666,1.802
655,669,1.196
659,668,1.347
660,679,2.062
666,677,1.329
671,682,1.613
675,696,3.017
677,701,2.710
678,705,3.262
679,697,2.009
682,702,2.137
696,699,0.429
710,713,0.281
727,727,0.000
730,742,0.943
735,747,0.803
750,752,0.000
767,767,0.000
781,783,0.255
793,801,0.999
800,810,0.000
