seq_len,total,ratio
102,120,15.000
107,130,17.692
112,140,20.000
116,149,22.148
119,153,20.915
123,150,17.333
126,154,16.234
132,152,13.158
134,168,19.048
137,168,17.262
143,169,13.609
145,168,11.310
146,167,10.180
148,169,9.467
154,171,9.942
162,176,7.386
164,180,6.667
165,180,6.111
166,185,8.108
174,184,5.435
180,200,10.000
185,202,7.426
187,201,3.483
191,204,5.392
195,216,9.259
199,217,7.834
202,219,7.306
206,222,6.306
209,227,7.048
211,230,6.522
216,222,2.703
218,234,5.556
222,233,4.292
223,236,3.814
224,240,4.583
230,241,4.564
237,253,6.324
240,258,6.589
244,254,3.150
249,260,4.231
251,271,6.273
255,270,3.333
264,270,2.222
266,290,6.552
271,283,3.534
275,284,3.169
278,296,5.743
283,294,3.741
288,297,3.030
293,309,5.178
297,316,6.013
298,317,4.101
303,328,7.622
308,342,9.942
309,342,8.480
315,346,8.960
317,357,10.364
320,359,10.028
324,354,8.192
331,350,5.429
332,356,5.899
336,367,8.174
339,363,5.234
346,364,4.945
352,369,4.607
356,380,6.316
357,381,3.675
359,395,8.354
363,389,6.684
366,389,4.884
370,397,6.297
375,405,7.160
380,398,4.523
386,404,4.455
389,415,5.542
392,413,4.600
399,416,4.087
404,424,4.717
411,424,2.594
419,439,4.556
421,453,6.181
428,448,4.464
442,448,1.339
450,461,2.386
456,469,2.772
462,484,4.545
466,487,3.901
468,491,3.462
478,489,2.249
483,500,3.400
489,507,3.550
491,519,4.624
497,517,3.675
501,524,4.198
505,520,0.962
513,527,2.277
seq_len,total,ratio
11,11,0.000
14,25,40.000
15,29,37.931
20,34,41.176
21,41,39.024
29,41,29.268
41,50,18.000
45,59,22.034
50,64,20.312
54,75,25.333
60,70,12.857
65,84,22.619
68,85,18.824
72,91,19.780
76,94,17.021
81,93,11.828
82,98,13.265
85,102,14.706
88,102,8.824
95,98,3.061
96,111,10.811
99,107,5.607
103,112,7.143
105,117,8.547
108,122,9.836
111,124,9.677
115,136,14.706
119,135,9.630
123,141,12.766
124,142,9.859
128,146,11.644
134,152,11.842
137,159,13.208
142,162,12.346
147,168,12.500
149,179,14.525
156,174,9.195
158,179,10.056
162,169,4.142
165,179,6.704
168,181,6.630
173,185,6.486
175,194,8.247
181,196,7.653
187,202,6.436
194,209,6.699
199,214,6.542
206,223,7.623
210,224,5.804
213,238,9.664
218,233,6.438
223,244,8.607
225,252,9.524
226,253,9.486
227,252,8.730
229,246,2.846
232,248,5.242
235,252,4.365
237,256,5.859
242,253,4.348
243,262,5.725
249,267,6.367
256,270,5.185
257,277,5.776
260,283,7.774
265,273,2.930
270,285,5.263
273,294,6.803
277,297,6.734
281,312,9.936
288,319,9.404
294,315,6.667
298,328,8.841
303,327,7.339
307,343,10.496
311,347,10.086
315,357,11.765
320,362,11.602
323,371,12.668
328,367,10.627
336,374,10.160
341,375,9.067
346,375,6.667
347,383,8.355
350,388,9.278
352,391,9.207
356,384,7.292
361,399,9.524
362,400,8.500
367,403,8.933
372,410,9.024
377,412,8.495
379,422,9.479
382,423,9.456
383,421,8.076
388,418,7.177
396,423,6.383
401,435,7.586
406,438,7.306
408,439,5.695
409,439,5.695
412,447,7.383
417,447,6.488
421,449,5.568
428,451,5.100
436,454,3.744
444,457,2.845
448,472,3.814
452,467,2.998
460,474,2.954
464,488,4.918
469,496,5.242
470,489,2.863
475,498,4.618
484,502,3.586
489,511,4.110
494,513,3.704
498,520,3.846
503,526,4.183
508,527,3.605
513,530,3.208
seq_len,total,ratio
11,11,0.000
15,21,28.571
19,33,39.394
23,33,30.303
28,41,31.707
29,48,33.333
30,48,22.917
33,51,33.333
36,56,30.357
40,55,25.455
