seq_len,total,ratio
97,97,0.000
103,108,4.630
106,109,2.752
111,126,11.905
117,126,7.143
118,126,6.349
122,126,3.175
127,138,7.971
132,143,7.692
135,143,5.594
139,145,4.138
143,145,1.379
146,151,3.311
151,158,4.430
156,166,6.024
162,176,7.955
166,176,5.682
171,184,7.065
175,187,6.417
180,194,7.216
181,194,6.701
184,194,5.155
186,194,4.124
192,206,6.796
197,214,7.944
203,214,5.140
205,214,4.206
212,219,3.196
216,224,3.571
220,227,3.084
224,234,4.274
231,244,5.328
240,251,4.382
244,258,5.426
249,266,6.391
255,266,4.135
259,266,2.632
261,266,1.880
265,273,2.930
271,278,2.518
276,292,5.479
281,293,4.096
284,293,3.072
285,293,2.730
289,298,3.020
293,299,2.007
296,299,1.003
301,301,0.000
309,317,2.524
313,322,2.795
315,322,2.174
316,322,1.863
319,322,0.932
326,339,3.835
330,339,2.655
336,345,2.609
339,345,1.739
341,345,1.159
345,353,2.266
351,367,4.360
353,367,3.815
356,367,2.997
361,367,1.635
365,369,1.084
371,378,1.852
375,378,0.794
382,390,2.051
387,390,0.769
390,392,0.510
391,392,0.255
399,400,0.250
405,418,3.110
411,419,1.909
416,423,1.655
420,423,0.709
422,423,0.236
429,437,1.831
437,447,2.237
445,447,0.447
450,464,3.017
454,464,2.155
456,464,1.724
457,464,1.509
464,466,0.429
476,483,1.449
481,487,1.232
489,489,0.000
495,506,2.174
500,506,1.186
506,517,2.128
513,517,0.774
515,517,0.387
518,518,0.000
522,522,0.000
527,536,1.679
528,536,1.493
533,543,1.842
542,548,1.095
547,556,1.619
554,556,0.360
568,568,0.000
571,571,0.000
573,573,0.000
578,581,0.516
595,595,0.000
604,612,1.307
610,612,0.327
611,612,0.163
625,625,0.000
630,640,1.562
633,640,1.094
636,640,0.625
638,640,0.312
642,644,0.311
648,653,0.766
654,665,1.654
658,665,1.053
662,667,0.750
668,669,0.149
673,675,0.296
675,675,0.000
681,684,0.439
684,688,0.581
689,701,1.712
695,709,1.975
699,709,1.410
703,709,0.846
706,709,0.423
709,717,1.116
713,723,1.383
717,723,0.830
724,729,0.686
730,740,1.351
733,740,0.946
738,747,1.205
741,747,0.803
743,747,0.535
746,747,0.134
747,747,0.000
752,761,1.183
756,764,1.047
760,772,1.554
761,772,1.425
766,773,0.906
768,773,0.647
772,777,0.644
773,777,0.515
779,786,0.891
783,789,0.760
787,802,1.870
792,804,1.493
796,806,1.241
800,810,1.235
