seq_len,total,ratio
97,97,0.000
99,115,12.174
105,119,11.765
106,128,14.062
107,127,12.598
109,134,16.418
115,127,9.449
116,136,11.765
118,140,13.571
123,137,10.219
129,141,8.511
130,148,10.135
132,153,11.765
134,150,9.333
138,155,10.968
141,160,11.250
144,167,13.174
147,173,13.873
153,172,11.047
154,173,8.671
155,181,11.602
161,173,6.936
166,185,10.270
175,189,6.878
182,194,5.670
188,198,5.051
198,205,3.415
204,221,7.692
206,224,6.250
207,222,4.505
210,229,7.860
212,226,4.867
215,229,5.240
218,233,6.009
223,239,6.695
226,249,8.434
230,253,9.091
233,266,11.654
238,263,9.125
241,277,12.274
244,271,8.487
253,264,4.167
258,276,6.522
262,285,7.719
267,288,7.292
269,298,8.389
270,295,7.458
275,295,6.780
281,303,7.261
282,304,5.592
287,309,6.796
293,309,5.178
295,325,8.308
299,325,8.000
302,336,9.524
304,336,8.631
309,332,6.928
313,341,7.918
319,335,4.776
321,345,5.507
326,349,6.590
331,351,5.698
337,353,4.533
339,363,6.061
344,365,5.753
347,367,4.632
352,373,5.362
360,368,1.630
366,380,3.684
371,395,6.076
375,410,8.293
380,408,6.863
385,423,8.983
391,423,7.565
397,423,5.910
402,438,8.219
408,438,6.849
411,444,6.757
415,452,7.965
420,453,7.285
421,462,8.009
424,465,8.602
427,466,7.725
432,462,6.494
436,470,7.234
441,475,7.158
443,490,8.980
446,476,5.882
450,487,7.392
452,484,5.992
456,488,6.557
461,496,6.653
465,495,6.061
469,501,5.788
473,508,6.693
475,502,4.781
480,498,3.414
483,510,4.902
487,506,3.755
488,507,1.381
494,514,3.891
499,522,3.831
501,529,4.915
502,522,3.257
505,528,4.167
519,523,0.765
521,534,1.685
522,536,2.052
526,536,1.866
530,540,1.852
534,549,2.732
539,560,3.571
542,565,3.894
548,570,3.860
565,570,0.877
582,582,0.000
599,599,0.000
616,616,0.000
633,633,0.000
650,650,0.000
666,671,0.745
671,687,2.329
676,702,3.561
681,696,2.155
686,707,2.970
694,707,1.556
695,713,1.683
698,713,1.122
711,716,0.698
713,729,1.646
724,730,0.411
729,741,1.350
738,748,1.337
747,762,1.706
751,766,1.828
756,769,1.040
760,769,0.780
764,775,1.419
767,784,1.658
769,781,0.896
770,784,0.893
771,784,1.148
779,785,0.764
783,797,1.757
789,799,1.252
795,810,1.852
797,815,1.963
798,817,1.714
803,822,2.311
808,835,3.234
813,844,3.673
818,857,4.551
820,863,4.635
824,857,3.501
831,857,3.034
842,857,1.750
845,864,1.852
853,864,1.273
856,878,2.392
857,877,1.938
861,888,2.928
866,884,1.810
872,892,2.242
875,904,3.097
881,907,2.867
887,912,2.741
890,918,2.832
891,919,2.612
895,925,3.135
899,922,2.495
901,927,2.481
906,928,2.155
911,928,1.832
912,933,1.072
918,937,2.028
920,949,2.634
922,947,2.112
928,952,2.521
929,960,2.917
934,960,2.708
939,974,3.593
941,977,3.480
944,979,3.269
948,974,2.669
949,975,2.359
952,982,2.851
954,980,2.347
959,979,2.043
961,986,2.333
963,997,3.109
970,985,1.523
974,991,1.715
979,999,1.602
982,997,1.103
986,1005,1.592
992,1002,0.998
998,1013,1.185
1004,1023,1.857
1014,1023,0.684
1021,1038,1.541
1028,1036,0.772
1031,1048,1.336
1037,1048,1.050
1040,1061,1.791
1046,1062,1.318
1051,1063,1.129
1056,1072,1.493
1060,1075,1.302
1064,1082,1.571
1068,1084,1.015
1073,1084,1.015
1078,1094,1.371
1089,1101,1.090
1092,1115,1.973
1094,1109,0.992
1099,1116,1.523
