seq_len,total,ratio
97,97,0.000
100,116,11.207
103,115,8.696
106,120,10.000
110,122,9.836
111,123,5.691
117,131,10.687
119,140,13.571
123,143,13.287
128,139,7.914
131,145,8.276
139,155,10.323
145,169,13.609
146,160,6.250
151,170,10.588
156,168,7.143
157,173,5.780
164,180,8.889
171,181,5.525
175,190,7.895
183,191,4.188
188,205,8.293
192,213,9.390
199,211,5.687
200,217,5.991
203,222,7.207
208,223,5.830
212,226,5.752
217,225,3.556
221,235,5.532
225,245,8.163
226,246,6.911
230,260,11.538
234,260,10.000
237,270,11.852
240,277,12.996
244,285,14.386
250,286,12.238
251,286,10.839
257,291,11.340
260,287,8.711
261,286,6.993
263,297,10.101
271,300,9.667
272,300,7.333
276,308,10.390
284,321,11.526
285,321,10.280
292,321,9.034
297,321,6.542
298,330,8.485
303,325,6.154
308,337,8.605
312,342,8.480
315,340,6.765
316,338,5.325
320,338,5.325
326,354,7.910
327,355,6.197
332,360,7.778
336,364,7.692
341,366,6.831
344,378,8.730
346,372,6.183
350,380,7.895
352,382,7.068
354,395,9.620
359,381,5.774
363,382,3.927
371,384,3.385
382,390,2.051
387,400,3.250
392,407,3.440
396,416,4.087
398,420,4.286
399,419,3.819
401,425,4.706
403,416,2.163
410,427,3.981
416,432,3.704
420,447,6.040
426,453,5.960
428,456,5.044
432,468,7.692
440,468,5.769
447,471,5.096
451,481,6.237
459,483,4.969
463,494,6.275
469,501,6.387
472,513,7.602
473,501,3.792
477,510,6.471
478,518,6.950
483,516,6.395
487,529,7.940
491,530,7.358
495,534,7.116
497,533,5.066
498,531,5.273
503,531,5.273
508,533,4.690
511,537,4.097
516,540,4.444
521,541,3.697
524,553,4.882
528,548,3.650
532,552,2.899
538,552,2.536
544,565,3.717
548,567,3.175
553,582,4.983
556,597,6.700
557,597,6.198
564,592,4.730
565,593,4.216
568,603,5.307
570,597,4.020
573,601,4.493
576,609,5.255
578,602,3.488
582,610,4.426
586,608,3.289
591,603,1.990
599,611,1.637
608,619,1.777
612,628,1.274
618,630,1.429
627,634,1.104
633,645,1.860
635,657,2.588
637,657,2.131
641,656,2.134
646,661,2.269
650,668,2.695
654,677,3.250
660,683,3.367
662,688,3.052
679,683,0.586
696,696,0.000
711,714,0.420
716,731,2.052
721,736,2.038
727,741,1.889
728,750,2.267
734,750,2.133
751,751,0.000
768,768,0.000
785,787,0.254
792,798,0.627
797,810,1.605
