seq_len,total,ratio
97,97,0.000
103,109,5.505
107,122,12.295
111,135,17.778
112,136,14.706
115,140,16.429
116,143,14.685
119,139,12.950
120,144,13.889
125,150,16.000
129,151,12.583
133,151,7.947
135,154,10.390
141,156,9.615
145,158,8.228
147,165,9.091
153,170,10.000
156,182,13.736
160,181,11.602
164,194,15.464
171,201,14.925
174,210,16.667
177,204,12.255
180,205,11.707
183,215,13.953
186,211,10.427
192,209,8.134
197,218,9.633
198,218,6.881
203,222,8.559
208,230,9.565
209,237,10.127
214,249,14.056
222,249,10.843
229,249,8.032
235,263,10.646
239,268,10.821
246,277,11.191
251,285,11.930
256,297,13.805
259,307,15.309
264,303,12.871
267,306,11.111
269,306,10.784
271,305,10.164
274,307,9.446
283,305,7.213
288,307,6.189
292,320,8.438
303,313,3.195
312,325,4.000
314,339,6.490
320,341,6.158
325,351,7.407
326,352,5.682
330,354,6.780
334,369,9.214
339,369,8.130
344,375,8.267
348,384,9.115
357,379,5.805
362,386,6.218
366,396,7.576
373,401,6.983
377,413,8.717
380,427,10.070
384,420,8.571
397,420,5.476
400,432,6.944
404,433,6.467
409,436,6.193
414,441,6.122
418,456,8.333
425,464,8.405
429,464,5.819
432,469,7.463
438,465,5.806
444,481,7.484
447,475,5.684
451,476,4.832
453,475,4.000
457,487,6.160
461,490,5.918
472,490,3.673
476,511,6.654
478,509,5.697
481,514,6.031
484,514,5.253
486,514,4.864
491,512,4.102
493,524,5.534
495,523,4.589
496,517,2.321
502,517,2.128
505,524,3.053
510,524,2.481
513,526,1.901
519,525,1.143
521,537,2.235
526,536,1.493
531,541,1.848
533,543,1.473
537,547,1.645
540,560,3.214
542,558,2.509
546,568,3.697
547,566,2.650
553,571,2.977
557,573,2.618
559,580,3.103
564,579,2.591
568,586,3.072
573,595,3.697
580,596,2.685
581,597,2.178
584,603,2.985
589,612,3.758
590,613,3.100
595,617,3.566
598,633,5.055
602,631,4.596
607,637,4.710
610,642,4.517
613,648,5.093
618,641,3.588
625,644,2.640
630,649,2.928
636,656,3.049
644,663,2.866
650,663,1.961
651,664,0.904
656,671,2.235
661,678,2.507
665,683,2.196
668,686,2.478
671,689,1.597
675,684,1.316
680,690,1.449
686,703,2.276
691,705,1.844
696,717,2.929
698,724,3.039
701,718,1.950
704,726,2.342
709,721,1.664
716,732,2.186
721,742,2.830
728,745,2.282
733,760,3.553
738,776,4.897
739,785,5.478
744,787,5.464
759,787,3.431
772,787,1.779
779,797,2.258
784,799,1.877
788,809,2.596
792,823,3.767
796,826,3.632
802,834,3.837
