11,17.337,0
15,10.265,0
20,20.904,0
27,10.284,0
35,11.922,0
39,10.085,0
43,10.367,0
45,9.781,0
48,8.873,0
49,8.900,0
50,8.781,0
53,20.949,0
58,8.933,0
60,8.933,0
62,9.227,0
66,10.978,0
69,10.166,0
76,9.871,0
80,10.152,0
83,9.016,0
88,10.280,0
94,9.812,0
95,10.393,0
97,9.201,0
102,10.904,0
107,9.271,0
112,8.998,0
116,11.216,0
119,9.750,0
123,9.523,0
126,8.970,0
132,10.094,0
134,9.633,0
137,9.610,0
143,8.871,0
145,10.073,0
146,12.211,0
148,9.154,0
154,10.037,0
162,9.183,0
164,9.427,0
165,10.061,0
166,8.990,0
174,9.148,0
180,12.311,0
185,9.500,0
187,9.036,0
191,9.512,0
195,10.431,0
199,10.140,0
202,9.055,0
206,9.370,0
209,9.463,0
211,8.854,0
216,9.139,0
218,9.427,0
222,9.068,0
223,9.408,0
224,8.987,0
230,9.452,0
237,11.052,0
240,10.211,0
244,9.333,0
249,9.479,0
251,9.178,0
255,10.273,0
264,9.333,0
266,9.047,0
271,8.802,0
275,10.294,0
278,9.642,0
283,10.168,0
288,9.228,0
293,8.814,0
297,8.943,0
298,9.425,0
303,10.216,0
308,9.933,0
309,10.077,0
315,10.421,0
317,9.226,0
320,9.465,0
324,9.084,0
331,8.989,0
332,9.807,0
336,10.464,0
339,10.736,0
346,9.250,0
352,11.086,0
356,10.166,0
357,9.278,0
359,10.464,0
363,9.548,0
366,9.554,0
370,10.236,0
375,10.973,0
380,10.352,0
386,11.150,0
389,10.445,0
392,9.505,0
399,11.164,0
404,10.384,0
411,10.417,0
419,10.199,0
421,10.968,0
428,10.211,0
442,9.610,0
450,10.213,0
456,10.291,0
462,11.046,0
466,10.273,0
468,9.102,0
478,8.973,0
483,9.321,0
489,9.537,0
491,10.271,0
497,9.428,0
501,9.710,0
505,9.307,0
11,17.189,0
14,18.237,0
15,9.725,0
20,9.829,0
21,11.528,0
29,10.062,0
41,19.931,0
45,22.676,0
50,9.429,0
54,9.986,0
60,10.128,0
65,10.566,0
68,10.385,0
72,10.270,0
76,9.497,0
81,9.823,0
82,10.825,0
85,10.229,0
88,10.090,0
95,9.858,0
96,9.511,0
99,10.522,0
103,9.738,0
105,10.486,0
108,10.089,0
111,9.951,0
115,10.477,0
119,10.095,0
123,10.895,0
124,10.586,0
128,10.449,0
134,11.112,0
137,10.447,0
142,9.937,0
147,11.219,0
149,10.460,0
156,9.283,0
158,9.120,0
162,9.053,0
165,8.823,0
168,9.267,0
173,10.465,0
175,9.369,0
181,10.155,0
187,9.351,0
194,10.305,0
199,10.430,0
206,9.877,0
210,9.994,0
213,9.411,0
218,9.271,0
223,10.356,0
225,9.386,0
226,9.241,0
227,9.566,0
229,9.325,0
232,9.454,0
235,9.173,0
237,9.112,0
242,10.516,0
243,10.150,0
249,10.090,0
256,9.858,0
257,9.534,0
260,10.048,0
265,9.781,0
270,9.383,0
273,9.047,0
277,10.237,0
281,10.225,0
288,10.007,0
294,9.258,0
298,10.430,0
303,9.578,0
307,11.190,0
311,10.147,0
315,11.099,0
320,10.324,0
323,9.476,0
328,9.333,0
336,10.137,0
341,9.627,0
346,9.735,0
347,10.374,0
350,9.462,0
352,9.308,0
356,9.272,0
361,10.436,0
362,10.058,0
367,9.479,0
372,10.364,0
377,9.630,0
379,9.213,0
382,10.532,0
383,9.302,0
388,9.105,0
396,8.999,0
401,10.203,0
406,13.396,0
408,9.511,0
409,9.386,0
412,10.520,0
417,9.257,0
421,9.197,0
428,10.347,0
436,9.683,0
444,10.606,0
448,9.622,0
452,9.632,0
460,10.447,0
464,10.506,0
469,11.447,0
470,10.871,0
475,9.587,0
484,9.429,0
489,10.474,0
494,10.506,0
498,9.858,0
503,10.399,0
508,11.233,0
11,16.952,0
15,17.016,0
19,8.759,0
23,10.419,0
28,10.106,0
29,18.399,0
30,8.963,0
33,14.592,0
36,12.348,0
40,31.871,0
46,10.443,0
51,9.245,0
56,11.128,0
61,9.622,0
66,10.274,0
70,9.170,0
73,9.069,0
75,9.034,0
84,9.968,0
89,10.282,0
90,10.988,0
94,10.309,0
98,9.828,0
100,9.210,0
104,9.244,0
105,8.889,0
109,10.427,0
112,9.346,0
117,10.237,0
119,9.454,0
124,10.078,0
129,10.809,0
138,9.431,0
142,10.137,0
144,9.837,0
147,9.518,0
152,10.378,0
157,9.830,0
158,9.096,0
162,10.205,0
169,9.526,0
178,10.740,0
183,11.712,0
190,10.434,0
192,9.746,0
193,9.557,0
195,9.782,0
198,10.599,0
201,9.931,0
206,9.558,0
210,10.350,0
215,9.970,0
217,9.581,0
220,9.099,0
225,9.198,0
228,9.197,0
231,9.225,0
236,11.058,0
240,11.082,0
245,10.240,0
251,10.031,0
253,9.758,0
257,9.912,0
259,9.190,0
264,10.399,0
269,9.373,0
270,8.992,0
276,10.414,0
280,9.759,0
284,9.311,0
286,9.274,0
291,10.499,0
295,10.153,0
299,9.538,0
300,9.598,0
306,11.042,0
311,10.993,0
314,11.145,0
317,9.369,0
321,9.635,0
323,9.866,0
328,10.406,0
329,10.345,0
330,9.929,0
334,11.112,0
339,9.414,0
343,10.433,0
345,10.563,0
352,10.056,0
356,9.932,0
359,9.518,0
361,9.353,0
365,9.663,0
367,9.294,0
372,10.228,0
375,10.482,0
377,9.249,0
380,10.608,0
382,10.028,0
385,10.693,0
388,9.922,0
389,9.536,0
393,9.704,0
395,10.479,0
399,10.183,0
402,9.870,0
405,10.594,0
410,10.119,0
414,10.473,0
418,10.602,0
419,9.547,0
423,9.489,0
429,9.196,0
435,10.563,0
438,11.007,0
439,9.583,0
445,10.350,0
450,10.635,0
453,10.552,0
459,9.814,0
464,9.182,0
468,9.300,0
472,10.545,0
476,10.061,0
480,9.806,0
483,10.276,0
488,10.826,0
494,10.202,0
504,9.781,0
11,18.474,0
16,10.777,0
20,9.491,0
24,10.294,0
30,23.634,0
36,10.217,0
39,10.172,0
42,9.314,0
44,10.053,0
45,9.008,0
47,9.336,0
52,10.140,0
56,10.100,0
57,9.846,0
66,10.396,0
70,10.170,0
75,9.877,0
77,10.299,0
78,10.345,0
79,10.196,0
84,10.065,0
90,10.305,0
94,10.254,0
96,9.782,0
98,9.179,0
101,10.394,0
105,10.614,0
110,9.722,0
113,9.858,0
119,10.925,0
122,9.232,0
126,10.491,0
131,12.408,0
135,11.026,0
141,9.798,0
146,9.733,0
151,11.675,0
154,10.601,0
162,10.923,0
166,9.994,0
172,10.518,0
175,10.451,0
181,9.114,0
188,10.235,0
193,10.078,0
194,9.589,0
198,9.115,0
203,10.383,0
205,9.948,0
207,9.879,0
210,9.493,0
215,10.137,0
216,9.950,0
219,9.745,0
222,9.449,0
225,10.716,0
227,11.052,0
235,9.295,0
240,10.167,0
244,9.385,0
245,8.985,0
250,10.070,0
254,9.236,0
256,9.588,0
258,11.227,0
262,9.979,0
267,10.541,0
272,11.013,0
277,9.960,0
281,10.053,0
283,9.381,0
287,10.720,0
292,11.669,0
296,10.355,0
300,9.294,0
306,10.364,0
309,10.292,0
313,10.668,0
319,9.431,0
323,10.911,0
324,9.829,0
329,9.465,0
335,10.323,0
338,9.692,0
348,10.545,0
353,9.587,0
358,10.481,0
360,10.535,0
364,9.557,0
366,9.647,0
371,9.137,0
373,9.383,0
377,9.595,0
378,9.422,0
