seq_len,total,ratio
97,97,0.000
103,108,4.630
107,122,12.295
111,136,16.912
115,131,12.214
119,144,17.361
122,144,14.583
124,145,12.414
126,156,16.667
130,149,11.409
134,156,14.103
139,160,13.125
144,168,14.286
145,169,11.243
151,175,13.714
154,184,14.130
156,189,14.815
161,184,12.500
162,185,10.811
165,191,13.089
170,190,10.526
171,198,12.121
176,206,14.563
180,206,11.650
188,211,10.900
189,219,12.329
191,220,11.818
194,222,11.712
199,218,8.716
206,230,10.435
207,230,8.261
212,231,8.225
215,234,6.410
219,236,7.203
225,242,6.612
230,249,7.631
235,258,8.915
242,264,8.333
249,269,7.435
254,276,7.609
256,282,7.447
260,279,6.810
263,290,8.621
267,287,6.620
274,291,5.842
280,300,6.667
282,307,7.166
283,309,6.796
284,307,5.863
285,307,6.189
286,307,5.537
293,310,5.484
295,317,5.678
297,316,3.797
301,316,4.114
308,322,4.348
311,335,6.567
316,331,4.532
319,338,5.325
323,336,3.274
331,340,2.647
341,351,2.849
346,367,5.722
350,376,6.649
352,382,7.068
355,380,6.053
360,382,5.759
365,386,5.440
372,395,5.823
378,411,8.029
382,422,9.242
387,423,8.038
393,429,7.925
398,430,7.209
402,442,8.597
408,439,7.062
416,439,3.872
422,448,5.357
429,452,5.088
431,466,7.082
436,468,6.838
439,470,5.745
445,473,5.920
447,483,6.832
451,490,7.959
456,494,7.692
460,495,6.869
463,505,7.723
468,509,8.055
473,509,7.073
481,518,7.143
483,521,6.718
489,526,7.034
503,526,4.373
509,535,4.486
510,533,3.565
511,531,2.825
515,537,4.097
520,540,3.704
525,552,4.710
529,550,3.091
534,556,3.957
536,561,3.922
540,557,2.693
542,563,2.842
547,569,3.866
552,569,2.988
555,575,2.957
559,570,1.579
569,577,1.386
570,587,1.022
574,589,1.698
585,593,1.349
602,603,0.166
609,620,1.774
622,625,0.320
628,639,1.252
634,648,2.160
649,651,0.307
660,667,1.049
666,681,2.203
667,690,2.899
672,687,2.183
682,690,1.014
685,705,1.277
694,703,1.280
701,725,3.310
706,727,2.889
710,733,2.865
716,737,2.578
722,737,1.764
731,742,1.482
739,749,0.935
748,754,0.796
754,766,1.175
757,773,0.517
766,776,1.289
768,790,2.278
776,783,0.894
780,799,2.003
786,802,1.995
794,810,1.852
799,815,1.963
