seq_len,total,ratio
97,97,0.000
100,113,10.619
101,118,11.864
102,116,9.483
105,125,14.400
107,123,11.382
110,120,7.500
112,128,9.375
113,126,7.143
114,128,7.812
115,126,3.968
118,134,10.448
123,135,8.889
130,142,8.451
133,158,14.557
137,162,14.815
139,156,9.615
144,166,13.253
148,169,11.243
153,176,13.068
158,187,15.508
160,198,17.677
163,188,12.234
167,197,14.721
171,203,15.764
176,211,16.588
183,219,16.438
186,224,16.071
191,226,15.487
196,231,15.152
197,240,16.667
202,249,18.876
205,254,18.110
209,252,16.667
213,262,18.702
219,268,17.537
221,270,16.667
225,262,12.595
229,263,12.928
231,269,12.639
237,264,10.227
238,273,11.355
243,265,8.302
246,267,5.993
253,268,5.224
254,274,5.839
258,270,3.333
262,278,4.676
265,282,5.319
269,286,5.944
273,289,5.536
278,304,8.553
282,305,7.213
287,313,7.987
291,314,7.006
292,307,3.583
293,307,3.583
298,314,5.096
301,323,6.502
306,331,7.251
311,331,5.740
315,332,5.120
320,344,6.977
324,350,6.000
325,352,6.250
329,357,7.843
332,369,9.485
336,359,5.571
339,363,6.336
342,368,6.793
348,363,4.132
350,377,6.101
360,371,2.965
362,386,5.181
366,382,3.665
370,383,2.872
373,394,5.076
377,391,2.302
394,394,0.000
399,406,1.724
402,413,1.453
408,418,2.392
410,425,1.412
415,426,2.582
423,435,2.759
425,439,1.367
431,444,2.928
436,459,5.011
441,464,4.957
445,476,6.092
449,477,5.451
453,478,5.230
457,489,6.544
462,496,6.855
465,509,8.448
471,502,6.175
474,509,6.483
475,503,4.573
477,511,6.067
478,511,5.871
480,506,4.743
485,503,2.584
486,507,3.353
487,508,3.543
488,509,2.554
492,509,3.143
496,514,3.307
500,517,2.515
503,517,2.321
508,519,2.119
512,532,3.571
514,537,3.724
517,537,3.352
521,536,2.799
526,550,4.364
529,553,3.617
531,551,3.085
535,556,3.777
539,571,5.429
543,564,3.014
549,571,3.853
553,579,4.318
555,577,2.600
559,572,2.273
562,581,3.098
569,586,2.901
573,600,4.500
577,600,3.167
582,605,3.802
585,619,5.170
589,618,4.531
594,616,3.571
598,628,4.459
601,626,3.674
606,624,2.885
609,637,4.082
614,635,2.992
618,634,2.366
622,633,1.580
624,646,3.096
627,648,3.086
628,648,2.469
633,653,3.063
638,665,4.060
641,665,3.459
645,665,2.857
650,677,3.988
654,688,4.942
655,688,4.070
659,693,4.906
660,702,5.556
661,702,5.271
664,702,5.271
666,710,5.775
671,701,4.280
680,708,3.955
684,715,4.336
688,715,3.636
692,727,4.814
696,734,5.177
698,741,5.533
700,739,5.007
706,747,5.489
712,747,4.685
720,747,3.614
728,748,2.674
745,748,0.401
762,762,0.000
779,779,0.000
796,796,0.000
813,813,0.000
