seq_len,total,ratio
97,97,0.000
100,101,0.990
103,105,1.905
106,110,3.636
110,125,12.000
111,126,11.905
117,141,17.021
119,143,16.783
123,151,18.543
128,161,20.497
131,167,21.557
139,188,26.064
145,200,27.500
146,201,27.363
151,215,29.767
156,229,31.878
157,230,31.739
164,249,34.137
171,263,34.981
175,277,36.823
183,290,36.897
188,310,39.355
192,319,39.812
199,334,40.419
200,335,40.299
203,338,39.941
208,343,39.359
212,354,40.113
217,364,40.385
221,372,40.591
225,389,42.159
226,390,42.051
230,409,43.765
234,422,44.550
237,432,45.139
240,441,45.578
244,459,46.841
250,471,46.921
251,472,46.822
257,481,46.570
260,485,46.392
261,486,46.296
263,488,46.107
271,511,46.967
272,512,46.875
276,532,48.120
284,553,48.644
285,554,48.556
292,572,48.951
297,578,48.616
298,579,48.532
303,586,48.294
308,610,49.508
312,619,49.596
315,622,49.357
316,623,49.278
320,633,49.447
326,657,50.381
327,658,50.304
332,675,50.815
336,689,51.234
341,702,51.425
344,708,51.412
346,711,51.336
350,727,51.857
352,729,51.715
354,731,51.573
359,741,51.552
363,745,51.275
371,760,51.184
382,777,50.837
387,793,51.198
392,802,51.122
396,809,51.051
398,812,50.985
399,813,50.923
401,815,50.798
403,817,50.673
410,841,51.249
416,855,51.345
420,875,52.000
426,892,52.242
428,896,52.232
432,916,52.838
440,927,52.535
447,944,52.648
451,959,52.972
459,974,52.875
463,989,53.185
469,1006,53.380
472,1013,53.406
473,1014,53.353
477,1027,53.554
478,1028,53.502
483,1045,53.780
487,1062,54.143
491,1076,54.368
495,1089,54.545
497,1091,54.445
498,1092,54.396
503,1102,54.356
508,1113,54.358
511,1118,54.293
516,1134,54.497
521,1147,54.577
524,1153,54.553
528,1164,54.639
532,1168,54.452
538,1183,54.522
544,1200,54.667
548,1208,54.636
553,1227,54.931
556,1239,55.125
557,1240,55.081
564,1256,55.096
565,1257,55.052
568,1261,54.956
570,1264,54.905
573,1269,54.846
576,1280,55.000
578,1283,54.949
582,1293,54.988
586,1297,54.819
591,1308,54.817
599,1318,54.552
608,1337,54.525
612,1341,54.362
618,1347,54.120
627,1363,53.999
633,1376,53.997
635,1378,53.919
637,1380,53.841
641,1392,53.951
646,1409,54.152
650,1427,54.450
654,1436,54.457
660,1455,54.639
662,1458,54.595
679,1475,53.966
696,1492,53.351
711,1510,52.914
716,1530,53.203
721,1546,53.364
727,1561,53.427
728,1562,53.393
734,1575,53.397
751,1592,52.827
768,1609,52.268
785,1628,51.781
792,1636,51.589
797,1654,51.814
