97,15.445,0
103,17.545,0
106,9.169,0
111,9.000,0
116,9.003,0
122,9.073,1
126,12.603,0
130,9.368,0
135,9.596,0
141,8.947,0
143,8.852,0
147,9.429,1
151,13.224,0
152,8.596,0
156,8.994,0
160,8.898,0
161,9.467,0
171,9.018,0
175,8.937,1
179,12.678,0
181,8.895,0
183,9.285,0
185,8.915,0
187,9.010,0
192,9.408,0
196,9.993,0
198,9.172,0
199,8.955,0
204,9.201,0
208,8.915,0
212,9.191,0
218,9.372,0
223,9.880,1
227,13.956,0
228,8.939,0
236,9.165,0
238,8.818,0
239,8.884,0
240,8.913,0
242,8.896,0
243,9.599,0
244,8.710,0
247,9.048,0
251,8.833,0
255,9.471,0
257,9.066,0
260,9.595,0
263,8.934,0
269,9.327,0
270,8.998,0
276,8.973,0
278,8.993,0
283,9.268,1
289,16.823,0
294,9.316,0
295,9.210,0
296,9.398,0
303,9.116,0
311,9.467,0
318,9.499,0
322,9.369,0
327,9.463,0
331,9.002,0
335,8.966,0
342,9.142,1
347,16.431,0
348,8.928,0
353,9.134,0
354,9.110,0
357,8.934,0
358,8.749,0
363,8.797,0
365,8.965,0
370,9.008,0
376,9.440,0
381,9.392,1
387,13.901,0
391,9.575,0
395,9.518,0
397,9.382,0
399,8.777,0
406,9.059,0
411,8.943,0
412,8.962,0
417,9.194,0
424,9.423,0
429,8.965,0
433,9.053,0
435,8.911,0
441,9.239,0
447,9.217,0
450,9.452,1
457,15.906,0
462,8.806,0
463,9.266,0
472,9.391,0
475,9.000,0
486,9.555,0
494,9.365,0
498,9.148,0
510,9.185,0
516,9.437,0
517,9.021,0
519,9.776,0
525,9.353,1
527,14.664,0
535,9.480,0
540,9.430,0
546,9.404,0
552,9.539,0
553,9.067,0
559,9.158,0
564,9.452,0
567,9.101,0
571,9.192,1
579,15.024,0
582,8.945,0
587,9.351,0
589,9.284,0
593,9.175,0
601,9.101,0
602,8.868,0
606,9.474,0
614,10.066,0
623,9.260,0
630,9.932,0
638,9.187,0
645,9.613,0
650,9.353,0
654,9.815,0
659,9.390,0
664,9.150,0
670,9.269,0
674,9.095,0
676,9.238,0
687,9.428,1
691,19.459,0
693,9.200,0
701,9.128,0
706,9.030,0
709,9.175,0
714,8.985,0
715,9.022,0
722,9.175,0
723,9.037,0
728,9.303,0
734,9.058,0
737,9.122,0
739,9.784,0
742,9.325,0
746,8.937,0
748,9.233,0
753,9.114,0
758,9.254,0
762,9.337,0
770,9.195,0
776,9.232,0
777,8.991,0
783,9.128,1
784,19.012,0
789,9.303,0
794,9.713,0
803,9.267,0
804,9.529,0
810,9.433,0
818,9.302,0
829,9.528,0
833,8.973,0
850,9.494,0
867,9.538,0
880,9.203,0
882,9.585,0
889,9.849,0
899,9.205,0
900,9.064,0
901,9.818,0
906,9.157,0
912,9.295,0
915,8.961,0
919,9.557,0
921,9.208,0
923,9.627,0
927,9.208,0
932,9.110,0
946,9.545,0
954,9.465,0
962,9.479,0
972,9.330,0
980,9.343,1
983,24.786,0
990,9.601,0
996,9.560,0
1003,9.115,0
1007,9.651,0
1016,9.601,0
1021,9.658,0
1028,9.277,0
1032,9.600,0
1037,9.190,0
1038,9.130,0
1040,9.228,0
1045,9.560,0
1053,9.153,0
1060,9.710,0
1066,9.324,0
1071,9.319,0
1086,9.334,0
