seq_len,total,ratio
97,97,0.000
103,112,8.036
105,114,7.895
107,117,8.547
111,132,15.909
115,143,19.580
117,146,19.863
119,148,19.595
124,165,24.848
129,184,29.891
135,203,33.498
136,204,33.333
140,224,37.500
145,246,41.057
152,260,41.538
159,274,41.971
164,291,43.643
169,312,45.833
177,330,46.364
182,351,48.148
188,367,48.774
195,384,49.219
202,401,49.626
209,411,49.148
219,428,48.832
222,432,48.611
223,433,48.499
230,440,47.727
233,445,47.640
238,461,48.373
242,471,48.620
252,491,48.676
258,512,49.609
263,529,50.284
268,543,50.645
273,558,51.075
277,565,50.973
282,582,51.546
285,585,51.282
288,592,51.351
292,606,51.815
295,610,51.639
299,627,52.313
300,628,52.229
303,632,52.057
311,649,52.080
312,650,52.000
316,667,52.624
320,681,53.010
322,683,52.855
324,685,52.701
329,692,52.457
330,693,52.381
335,704,52.415
340,723,52.974
344,734,53.134
348,738,52.846
353,757,53.369
357,773,53.816
360,778,53.728
364,789,53.866
365,790,53.797
366,791,53.729
375,808,53.589
376,809,53.523
378,811,53.391
379,812,53.325
385,832,53.726
386,833,53.661
388,836,53.589
390,839,53.516
393,849,53.710
397,856,53.621
399,858,53.497
411,880,53.295
412,881,53.235
418,890,53.034
422,907,53.473
425,913,53.450
430,926,53.564
432,929,53.498
437,935,53.262
440,944,53.390
447,962,53.534
451,972,53.601
455,984,53.760
457,986,53.651
463,992,53.327
464,993,53.273
467,1001,53.347
468,1002,53.293
472,1011,53.314
477,1031,53.734
479,1033,53.630
482,1039,53.609
489,1059,53.824
490,1060,53.774
495,1082,54.251
499,1092,54.304
502,1105,54.570
504,1107,54.472
509,1128,54.876
513,1138,54.921
515,1140,54.825
520,1152,54.861
524,1166,55.060
527,1175,55.149
533,1194,55.360
539,1211,55.491
542,1214,55.354
543,1215,55.309
547,1226,55.383
553,1236,55.259
554,1237,55.214
558,1244,55.145
564,1257,55.131
569,1274,55.338
573,1278,55.164
575,1280,55.078
579,1297,55.359
583,1310,55.496
587,1326,55.732
588,1327,55.690
592,1340,55.821
593,1341,55.779
596,1346,55.721
597,1347,55.679
602,1362,55.800
607,1376,55.887
612,1391,56.003
614,1393,55.922
615,1394,55.882
620,1408,55.966
627,1422,55.907
628,1423,55.868
635,1438,55.841
641,1456,55.975
645,1461,55.852
651,1479,55.984
655,1489,56.011
658,1496,56.016
662,1500,55.867
667,1518,56.061
670,1527,56.123
672,1529,56.050
674,1531,55.976
683,1548,55.879
687,1561,55.990
691,1565,55.847
695,1571,55.761
696,1572,55.725
701,1581,55.661
704,1584,55.556
706,1586,55.485
711,1602,55.618
715,1614,55.700
720,1625,55.692
725,1640,55.793
733,1661,55.870
737,1676,56.026
738,1677,55.993
742,1688,56.043
746,1693,55.936
748,1695,55.870
755,1710,55.848
759,1721,55.898
764,1731,55.864
767,1739,55.894
773,1756,55.979
775,1758,55.916
779,1772,56.038
786,1791,56.114
791,1811,56.322
795,1823,56.391
798,1827,56.322
