seq_len,total,ratio
97,97,0.000
103,109,5.505
107,119,10.084
111,124,10.484
112,124,9.677
115,124,7.258
116,124,6.452
119,124,4.032
120,124,3.226
125,133,6.015
129,133,3.008
133,133,0.000
135,136,0.735
141,153,7.843
145,153,5.229
147,153,3.922
153,164,6.707
156,164,4.878
160,173,7.514
164,178,7.865
171,184,7.065
174,184,5.435
177,184,3.804
180,184,2.174
183,186,1.613
186,187,0.535
192,200,4.000
197,207,4.831
198,207,4.348
203,216,6.019
208,216,3.704
209,216,3.241
214,231,7.359
222,231,3.896
229,239,4.184
235,250,6.000
239,252,5.159
246,255,3.529
251,265,5.283
256,270,5.185
259,270,4.074
264,273,3.297
267,273,2.198
269,273,1.465
271,273,0.733
274,275,0.364
283,288,1.736
288,295,2.373
292,302,3.311
303,307,1.303
312,321,2.804
314,321,2.181
320,334,4.192
325,338,3.846
326,338,3.550
330,338,2.367
334,342,2.339
339,349,2.865
344,356,3.371
348,356,2.247
357,367,2.725
362,369,1.897
366,376,2.660
373,386,3.368
377,390,3.333
380,390,2.564
384,397,3.275
397,400,0.750
400,403,0.744
404,408,0.980
409,422,3.081
414,425,2.588
418,432,3.241
425,438,2.968
429,438,2.055
432,438,1.370
438,449,2.450
444,453,1.987
447,453,1.325
451,453,0.442
453,453,0.000
457,472,3.178
461,472,2.331
472,474,0.422
476,486,2.058
478,486,1.646
481,486,1.029
484,486,0.412
486,487,0.205
491,504,2.579
493,504,2.183
495,504,1.786
496,504,1.587
502,504,0.397
505,508,0.591
510,513,0.585
513,513,0.000
519,524,0.954
521,524,0.573
526,527,0.190
531,541,1.848
533,541,1.479
537,541,0.739
540,545,0.917
542,545,0.550
546,553,1.266
547,553,1.085
553,559,1.073
557,564,1.241
559,564,0.887
564,574,1.742
568,575,1.217
573,584,1.884
580,587,1.193
581,587,1.022
584,587,0.511
589,606,2.805
590,606,2.640
595,609,2.299
598,609,1.806
602,616,2.273
607,617,1.621
610,617,1.135
613,617,0.648
618,628,1.592
625,628,0.478
630,643,2.022
636,646,1.548
644,658,2.128
650,658,1.216
651,658,1.064
656,669,1.943
661,673,1.783
665,673,1.189
668,675,1.037
671,675,0.593
675,681,0.881
680,687,1.019
686,695,1.295
691,695,0.576
696,714,2.521
698,714,2.241
701,714,1.821
704,714,1.401
709,718,1.253
716,727,1.513
721,733,1.637
728,737,1.221
733,746,1.743
738,754,2.122
739,754,1.989
744,757,1.717
759,759,0.000
772,774,0.258
779,789,1.267
784,794,1.259
788,798,1.253
792,806,1.737
796,806,1.241
802,814,1.474
